,report_date,health_district,number_of_cases,number_of_hospitalizations,number_of_deaths
123,2020-08-23T00:00:00.000,New River,771,37,8
124,2020-08-23T00:00:00.000,Norfolk,4164,256,43
125,2020-08-23T00:00:00.000,Peninsula,3458,173,48
126,2020-08-23T00:00:00.000,Piedmont,1608,125,36
127,2020-08-23T00:00:00.000,Pittsylvania-Danville,1183,92,16
128,2020-08-23T00:00:00.000,Portsmouth,2086,159,30
129,2020-08-23T00:00:00.000,Prince William,12647,1012,213
130,2020-08-23T00:00:00.000,Rappahannock,4174,333,60
131,2020-08-23T00:00:00.000,Rappahannock Rapidan,2165,143,29
132,2020-08-23T00:00:00.000,Richmond,3588,353,43
133,2020-08-23T00:00:00.000,Roanoke,1123,40,15
134,2020-08-23T00:00:00.000,Southside,931,69,37
135,2020-08-23T00:00:00.000,Thomas Jefferson,2261,162,45
136,2020-08-23T00:00:00.000,Three Rivers,1210,88,18
137,2020-08-23T00:00:00.000,Virginia Beach,5693,307,64
138,2020-08-23T00:00:00.000,Western Tidewater,2603,157,88
139,2020-08-23T00:00:00.000,West Piedmont,1425,174,28
140,2020-08-22T00:00:00.000,Alexandria,3238,292,61
141,2020-08-22T00:00:00.000,Alleghany,1065,57,18
142,2020-08-22T00:00:00.000,Arlington,3357,449,137
143,2020-08-22T00:00:00.000,Central Shenandoah,3032,230,60
144,2020-08-22T00:00:00.000,Central Virginia,1963,71,18
145,2020-08-22T00:00:00.000,Chesapeake,3462,287,42
146,2020-08-22T00:00:00.000,Chesterfield,5206,284,102
147,2020-08-22T00:00:00.000,Chickahominy,1114,136,46
148,2020-08-22T00:00:00.000,Crater,2838,240,69
149,2020-08-22T00:00:00.000,Cumberland Plateau,484,38,6
150,2020-08-22T00:00:00.000,Eastern Shore,1438,136,47
151,2020-08-22T00:00:00.000,Fairfax,17701,2029,553
152,2020-08-22T00:00:00.000,Hampton,1437,53,10
153,2020-08-22T00:00:00.000,Henrico,4294,360,188
154,2020-08-22T00:00:00.000,Lenowisco,593,54,10
155,2020-08-22T00:00:00.000,Lord Fairfax,2727,235,92
156,2020-08-22T00:00:00.000,Loudoun,5684,365,115
157,2020-08-22T00:00:00.000,Mount Rogers,1730,155,62
158,2020-08-22T00:00:00.000,New River,729,37,8
159,2020-08-22T00:00:00.000,Norfolk,4164,255,39
160,2020-08-22T00:00:00.000,Peninsula,3422,173,47
161,2020-08-22T00:00:00.000,Piedmont,1608,125,36
162,2020-08-22T00:00:00.000,Pittsylvania-Danville,1160,90,16
163,2020-08-22T00:00:00.000,Portsmouth,2085,159,30
164,2020-08-22T00:00:00.000,Prince William,12576,1010,212
165,2020-08-22T00:00:00.000,Rappahannock,4144,330,59
166,2020-08-22T00:00:00.000,Rappahannock Rapidan,2119,143,28
167,2020-08-22T00:00:00.000,Richmond,3548,352,43
168,2020-08-22T00:00:00.000,Roanoke,1121,40,15
169,2020-08-22T00:00:00.000,Southside,925,69,37
170,2020-08-22T00:00:00.000,Thomas Jefferson,2247,162,43
171,2020-08-22T00:00:00.000,Three Rivers,1208,86,18
172,2020-08-22T00:00:00.000,Virginia Beach,5668,306,63
173,2020-08-22T00:00:00.000,Western Tidewater,2575,157,86
174,2020-08-22T00:00:00.000,West Piedmont,1410,174,27
175,2020-08-21T00:00:00.000,Alexandria,3203,288,61
176,2020-08-21T00:00:00.000,Alleghany,1045,56,18
177,2020-08-21T00:00:00.000,Arlington,3334,448,137
178,2020-08-21T00:00:00.000,Central Shenandoah,3001,230,60
179,2020-08-21T00:00:00.000,Central Virginia,1904,70,17
180,2020-08-21T00:00:00.000,Chesapeake,3412,277,41
181,2020-08-21T00:00:00.000,Chesterfield,5159,278,102
182,2020-08-21T00:00:00.000,Chickahominy,1107,135,46
183,2020-08-21T00:00:00.000,Crater,2774,237,69
184,2020-08-21T00:00:00.000,Cumberland Plateau,462,37,6
185,2020-08-21T00:00:00.000,Eastern Shore,1436,135,47
186,2020-08-21T00:00:00.000,Fairfax,17589,2028,553
187,2020-08-21T00:00:00.000,Hampton,1417,53,10
188,2020-08-21T00:00:00.000,Henrico,4259,360,188
189,2020-08-21T00:00:00.000,Lenowisco,587,54,10
190,2020-08-21T00:00:00.000,Lord Fairfax,2712,235,92
191,2020-08-21T00:00:00.000,Loudoun,5647,364,115
192,2020-08-21T00:00:00.000,Mount Rogers,1697,151,62
193,2020-08-21T00:00:00.000,New River,700,36,8
194,2020-08-21T00:00:00.000,Norfolk,4119,251,39
195,2020-08-21T00:00:00.000,Peninsula,3352,171,47
196,2020-08-21T00:00:00.000,Piedmont,1583,125,36
197,2020-08-21T00:00:00.000,Pittsylvania-Danville,1133,89,16
198,2020-08-21T00:00:00.000,Portsmouth,2057,156,30
199,2020-08-21T00:00:00.000,Prince William,12476,1008,210
200,2020-08-21T00:00:00.000,Rappahannock,4103,327,58
201,2020-08-21T00:00:00.000,Rappahannock Rapidan,2101,144,28
202,2020-08-21T00:00:00.000,Richmond,3502,352,43
203,2020-08-21T00:00:00.000,Roanoke,1122,38,15
204,2020-08-21T00:00:00.000,Southside,915,69,37
205,2020-08-21T00:00:00.000,Thomas Jefferson,2217,158,43
206,2020-08-21T00:00:00.000,Three Rivers,1202,84,18
207,2020-08-21T00:00:00.000,Virginia Beach,5623,298,61
208,2020-08-21T00:00:00.000,Western Tidewater,2526,157,86
209,2020-08-21T00:00:00.000,West Piedmont,1384,172,27
210,2020-08-20T00:00:00.000,Alexandria,3186,287,61
211,2020-08-20T00:00:00.000,Alleghany,1021,55,18
212,2020-08-20T00:00:00.000,Arlington,3310,447,137
213,2020-08-20T00:00:00.000,Central Shenandoah,2984,230,60
214,2020-08-20T00:00:00.000,Central Virginia,1864,70,17
215,2020-08-20T00:00:00.000,Chesapeake,3384,274,41
216,2020-08-20T00:00:00.000,Chesterfield,5131,274,102
217,2020-08-20T00:00:00.000,Chickahominy,1099,135,46
218,2020-08-20T00:00:00.000,Crater,2745,235,69
219,2020-08-20T00:00:00.000,Cumberland Plateau,454,37,6
220,2020-08-20T00:00:00.000,Eastern Shore,1432,135,47
221,2020-08-20T00:00:00.000,Fairfax,17499,2025,553
222,2020-08-20T00:00:00.000,Hampton,1388,53,9
223,2020-08-20T00:00:00.000,Henrico,4224,359,188
224,2020-08-20T00:00:00.000,Lenowisco,577,52,10
225,2020-08-20T00:00:00.000,Lord Fairfax,2707,235,92
226,2020-08-20T00:00:00.000,Loudoun,5614,363,115
227,2020-08-20T00:00:00.000,Mount Rogers,1673,151,62
228,2020-08-20T00:00:00.000,New River,667,36,8
229,2020-08-20T00:00:00.000,Norfolk,4091,244,39
230,2020-08-20T00:00:00.000,Peninsula,3313,170,47
231,2020-08-20T00:00:00.000,Piedmont,1567,125,36
232,2020-08-20T00:00:00.000,Pittsylvania-Danville,1109,85,11
233,2020-08-20T00:00:00.000,Portsmouth,2045,152,28
234,2020-08-20T00:00:00.000,Prince William,12380,1002,210
235,2020-08-20T00:00:00.000,Rappahannock,4069,322,58
236,2020-08-20T00:00:00.000,Rappahannock Rapidan,2081,142,28
237,2020-08-20T00:00:00.000,Richmond,3480,350,43
238,2020-08-20T00:00:00.000,Roanoke,1104,36,15
239,2020-08-20T00:00:00.000,Southside,905,69,37
240,2020-08-20T00:00:00.000,Thomas Jefferson,2188,157,43
241,2020-08-20T00:00:00.000,Three Rivers,1192,84,18
242,2020-08-20T00:00:00.000,Virginia Beach,5562,284,61
243,2020-08-20T00:00:00.000,Western Tidewater,2468,154,86
244,2020-08-20T00:00:00.000,West Piedmont,1369,169,26
245,2020-08-19T00:00:00.000,Alexandria,3165,287,61
246,2020-08-19T00:00:00.000,Alleghany,1013,53,18
247,2020-08-19T00:00:00.000,Arlington,3293,442,135
248,2020-08-19T00:00:00.000,Central Shenandoah,2971,229,60
249,2020-08-19T00:00:00.000,Central Virginia,1803,70,17
250,2020-08-19T00:00:00.000,Chesapeake,3358,269,41
251,2020-08-19T00:00:00.000,Chesterfield,5098,273,102
252,2020-08-19T00:00:00.000,Chickahominy,1090,135,46
253,2020-08-19T00:00:00.000,Crater,2722,234,69
254,2020-08-19T00:00:00.000,Cumberland Plateau,442,37,6
255,2020-08-19T00:00:00.000,Eastern Shore,1429,135,47
256,2020-08-19T00:00:00.000,Fairfax,17396,2007,551
257,2020-08-19T00:00:00.000,Hampton,1377,53,9
258,2020-08-19T00:00:00.000,Henrico,4202,358,187
259,2020-08-19T00:00:00.000,Lenowisco,565,51,10
260,2020-08-19T00:00:00.000,Lord Fairfax,2690,235,92
261,2020-08-19T00:00:00.000,Loudoun,5580,361,115
262,2020-08-19T00:00:00.000,Mount Rogers,1660,151,61
263,2020-08-19T00:00:00.000,New River,656,34,8
264,2020-08-19T00:00:00.000,Norfolk,4062,241,37
265,2020-08-19T00:00:00.000,Peninsula,3286,170,47
266,2020-08-19T00:00:00.000,Piedmont,1552,125,35
267,2020-08-19T00:00:00.000,Pittsylvania-Danville,1084,82,11
268,2020-08-19T00:00:00.000,Portsmouth,2024,141,25
269,2020-08-19T00:00:00.000,Prince William,12305,1000,209
270,2020-08-19T00:00:00.000,Rappahannock,4025,319,58
271,2020-08-19T00:00:00.000,Rappahannock Rapidan,2070,141,28
272,2020-08-19T00:00:00.000,Richmond,3455,348,43
273,2020-08-19T00:00:00.000,Roanoke,1085,36,15
274,2020-08-19T00:00:00.000,Southside,889,69,37
275,2020-08-19T00:00:00.000,Thomas Jefferson,2167,156,43
276,2020-08-19T00:00:00.000,Three Rivers,1187,84,18
277,2020-08-19T00:00:00.000,Virginia Beach,5522,282,60
278,2020-08-19T00:00:00.000,Western Tidewater,2457,151,84
279,2020-08-19T00:00:00.000,West Piedmont,1339,166,25
280,2020-08-18T00:00:00.000,Alexandria,3146,287,61
281,2020-08-18T00:00:00.000,Alleghany,1015,54,18
282,2020-08-18T00:00:00.000,Arlington,3264,438,135
283,2020-08-18T00:00:00.000,Central Shenandoah,2952,229,60
284,2020-08-18T00:00:00.000,Central Virginia,1774,69,17
285,2020-08-18T00:00:00.000,Chesapeake,3319,268,41
286,2020-08-18T00:00:00.000,Chesterfield,5060,270,107
287,2020-08-18T00:00:00.000,Chickahominy,1080,135,46
288,2020-08-18T00:00:00.000,Crater,2684,233,70
289,2020-08-18T00:00:00.000,Cumberland Plateau,436,35,5
290,2020-08-18T00:00:00.000,Eastern Shore,1427,135,46
291,2020-08-18T00:00:00.000,Fairfax,17319,1995,550
292,2020-08-18T00:00:00.000,Hampton,1362,53,9
293,2020-08-18T00:00:00.000,Henrico,4189,357,187
294,2020-08-18T00:00:00.000,Lenowisco,557,50,10
295,2020-08-18T00:00:00.000,Lord Fairfax,2680,234,92
296,2020-08-18T00:00:00.000,Loudoun,5552,361,115
297,2020-08-18T00:00:00.000,Mount Rogers,1611,149,61
298,2020-08-18T00:00:00.000,New River,649,33,8
299,2020-08-18T00:00:00.000,Norfolk,4032,237,34
300,2020-08-18T00:00:00.000,Peninsula,3265,170,47
301,2020-08-18T00:00:00.000,Piedmont,1556,125,35
302,2020-08-18T00:00:00.000,Pittsylvania-Danville,1068,82,11
303,2020-08-18T00:00:00.000,Portsmouth,2022,139,25
304,2020-08-18T00:00:00.000,Prince William,12252,995,208
305,2020-08-18T00:00:00.000,Rappahannock,4004,317,58
306,2020-08-18T00:00:00.000,Rappahannock Rapidan,2053,140,27
307,2020-08-18T00:00:00.000,Richmond,3425,342,42
308,2020-08-18T00:00:00.000,Roanoke,1084,32,15
309,2020-08-18T00:00:00.000,Southside,885,69,37
310,2020-08-18T00:00:00.000,Thomas Jefferson,2153,155,44
311,2020-08-18T00:00:00.000,Three Rivers,1184,82,17
312,2020-08-18T00:00:00.000,Virginia Beach,5470,268,56
313,2020-08-18T00:00:00.000,Western Tidewater,2430,151,84
314,2020-08-18T00:00:00.000,West Piedmont,1323,160,18
315,2020-08-17T00:00:00.000,Alexandria,3130,284,61
316,2020-08-17T00:00:00.000,Alleghany,1007,52,18
317,2020-08-17T00:00:00.000,Arlington,3246,437,135
318,2020-08-17T00:00:00.000,Central Shenandoah,2944,225,60
319,2020-08-17T00:00:00.000,Central Virginia,1726,68,17
320,2020-08-17T00:00:00.000,Chesapeake,3303,257,41
321,2020-08-17T00:00:00.000,Chesterfield,4997,267,106
322,2020-08-17T00:00:00.000,Chickahominy,1068,134,46
323,2020-08-17T00:00:00.000,Crater,2673,230,70
324,2020-08-17T00:00:00.000,Cumberland Plateau,424,33,5
325,2020-08-17T00:00:00.000,Eastern Shore,1426,135,46
326,2020-08-17T00:00:00.000,Fairfax,17236,1989,548
327,2020-08-17T00:00:00.000,Hampton,1349,53,9
328,2020-08-17T00:00:00.000,Henrico,4149,354,187
329,2020-08-17T00:00:00.000,Lenowisco,537,49,10
330,2020-08-17T00:00:00.000,Lord Fairfax,2659,234,92
331,2020-08-17T00:00:00.000,Loudoun,5528,361,115
332,2020-08-17T00:00:00.000,Mount Rogers,1586,147,59
333,2020-08-17T00:00:00.000,New River,638,33,8
334,2020-08-17T00:00:00.000,Norfolk,4002,234,34
335,2020-08-17T00:00:00.000,Peninsula,3237,170,47
336,2020-08-17T00:00:00.000,Piedmont,1549,125,35
337,2020-08-17T00:00:00.000,Pittsylvania-Danville,1048,82,11
338,2020-08-17T00:00:00.000,Portsmouth,1995,137,25
339,2020-08-17T00:00:00.000,Prince William,12178,990,207
340,2020-08-17T00:00:00.000,Rappahannock,3953,316,58
341,2020-08-17T00:00:00.000,Rappahannock Rapidan,2041,139,27
342,2020-08-17T00:00:00.000,Richmond,3404,336,42
343,2020-08-17T00:00:00.000,Roanoke,1082,31,15
344,2020-08-17T00:00:00.000,Southside,877,69,36
345,2020-08-17T00:00:00.000,Thomas Jefferson,2134,152,44
346,2020-08-17T00:00:00.000,Three Rivers,1184,80,17
347,2020-08-17T00:00:00.000,Virginia Beach,5444,267,55
348,2020-08-17T00:00:00.000,Western Tidewater,2396,142,81
349,2020-08-17T00:00:00.000,West Piedmont,1271,155,18
350,2020-08-16T00:00:00.000,Alexandria,3104,284,61
351,2020-08-16T00:00:00.000,Alleghany,991,51,18
352,2020-08-16T00:00:00.000,Arlington,3229,437,135
353,2020-08-16T00:00:00.000,Central Shenandoah,2921,221,60
354,2020-08-16T00:00:00.000,Central Virginia,1723,68,17
355,2020-08-16T00:00:00.000,Chesapeake,3258,257,41
356,2020-08-16T00:00:00.000,Chesterfield,4994,267,106
357,2020-08-16T00:00:00.000,Chickahominy,1062,133,46
358,2020-08-16T00:00:00.000,Crater,2651,228,70
359,2020-08-16T00:00:00.000,Cumberland Plateau,417,33,5
360,2020-08-16T00:00:00.000,Eastern Shore,1422,135,46
361,2020-08-16T00:00:00.000,Fairfax,17160,1988,546
362,2020-08-16T00:00:00.000,Hampton,1337,53,9
363,2020-08-16T00:00:00.000,Henrico,4109,352,187
364,2020-08-16T00:00:00.000,Lenowisco,527,49,10
365,2020-08-16T00:00:00.000,Lord Fairfax,2655,232,92
366,2020-08-16T00:00:00.000,Loudoun,5511,360,115
367,2020-08-16T00:00:00.000,Mount Rogers,1559,143,58
368,2020-08-16T00:00:00.000,New River,629,33,8
369,2020-08-16T00:00:00.000,Norfolk,3982,234,34
370,2020-08-16T00:00:00.000,Peninsula,3208,170,47
371,2020-08-16T00:00:00.000,Piedmont,1539,125,35
372,2020-08-16T00:00:00.000,Pittsylvania-Danville,1032,82,10
373,2020-08-16T00:00:00.000,Portsmouth,1965,137,25
374,2020-08-16T00:00:00.000,Prince William,12135,990,207
375,2020-08-16T00:00:00.000,Rappahannock,3926,314,58
376,2020-08-16T00:00:00.000,Rappahannock Rapidan,2030,139,27
377,2020-08-16T00:00:00.000,Richmond,3354,332,42
378,2020-08-16T00:00:00.000,Roanoke,1064,30,15
379,2020-08-16T00:00:00.000,Southside,875,69,36
380,2020-08-16T00:00:00.000,Thomas Jefferson,2116,152,44
381,2020-08-16T00:00:00.000,Three Rivers,1169,78,17
382,2020-08-16T00:00:00.000,Virginia Beach,5394,266,55
383,2020-08-16T00:00:00.000,Western Tidewater,2369,140,81
384,2020-08-16T00:00:00.000,West Piedmont,1270,155,18
385,2020-08-15T00:00:00.000,Alexandria,3082,283,61
386,2020-08-15T00:00:00.000,Alleghany,991,51,18
387,2020-08-15T00:00:00.000,Arlington,3196,437,135
388,2020-08-15T00:00:00.000,Central Shenandoah,2896,221,60
389,2020-08-15T00:00:00.000,Central Virginia,1668,66,17
390,2020-08-15T00:00:00.000,Chesapeake,3197,253,41
391,2020-08-15T00:00:00.000,Chesterfield,4962,267,106
392,2020-08-15T00:00:00.000,Chickahominy,1054,133,46
393,2020-08-15T00:00:00.000,Crater,2633,228,70
394,2020-08-15T00:00:00.000,Cumberland Plateau,410,33,5
395,2020-08-15T00:00:00.000,Eastern Shore,1418,135,46
396,2020-08-15T00:00:00.000,Fairfax,17042,1987,546
397,2020-08-15T00:00:00.000,Hampton,1321,53,9
398,2020-08-15T00:00:00.000,Henrico,4068,351,187
399,2020-08-15T00:00:00.000,Lenowisco,510,48,10
400,2020-08-15T00:00:00.000,Lord Fairfax,2639,231,92
401,2020-08-15T00:00:00.000,Loudoun,5482,360,115
402,2020-08-15T00:00:00.000,Mount Rogers,1529,138,58
403,2020-08-15T00:00:00.000,New River,617,33,8
404,2020-08-15T00:00:00.000,Norfolk,3944,229,34
405,2020-08-15T00:00:00.000,Peninsula,3175,170,47
406,2020-08-15T00:00:00.000,Piedmont,1533,125,35
407,2020-08-15T00:00:00.000,Pittsylvania-Danville,1011,81,10
408,2020-08-15T00:00:00.000,Portsmouth,1964,137,25
409,2020-08-15T00:00:00.000,Prince William,12050,988,207
410,2020-08-15T00:00:00.000,Rappahannock,3892,313,58
411,2020-08-15T00:00:00.000,Rappahannock Rapidan,2015,139,27
412,2020-08-15T00:00:00.000,Richmond,3339,327,42
413,2020-08-15T00:00:00.000,Roanoke,1056,30,15
414,2020-08-15T00:00:00.000,Southside,872,69,36
415,2020-08-15T00:00:00.000,Thomas Jefferson,2089,150,44
416,2020-08-15T00:00:00.000,Three Rivers,1167,77,17
417,2020-08-15T00:00:00.000,Virginia Beach,5322,265,55
418,2020-08-15T00:00:00.000,Western Tidewater,2336,138,81
419,2020-08-15T00:00:00.000,West Piedmont,1270,155,18
420,2020-08-14T00:00:00.000,Alexandria,3050,282,61
421,2020-08-14T00:00:00.000,Alleghany,991,49,18
422,2020-08-14T00:00:00.000,Arlington,3176,437,135
423,2020-08-14T00:00:00.000,Central Shenandoah,2874,221,60
424,2020-08-14T00:00:00.000,Central Virginia,1624,66,16
425,2020-08-14T00:00:00.000,Chesapeake,3158,250,41
426,2020-08-14T00:00:00.000,Chesterfield,4905,267,106
427,2020-08-14T00:00:00.000,Chickahominy,1046,133,46
428,2020-08-14T00:00:00.000,Crater,2601,226,70
429,2020-08-14T00:00:00.000,Cumberland Plateau,399,31,5
430,2020-08-14T00:00:00.000,Eastern Shore,1414,133,46
431,2020-08-14T00:00:00.000,Fairfax,16972,1976,544
432,2020-08-14T00:00:00.000,Hampton,1309,52,7
433,2020-08-14T00:00:00.000,Henrico,4042,350,187
434,2020-08-14T00:00:00.000,Lenowisco,482,46,9
435,2020-08-14T00:00:00.000,Lord Fairfax,2624,231,90
436,2020-08-14T00:00:00.000,Loudoun,5441,358,115
437,2020-08-14T00:00:00.000,Mount Rogers,1506,136,58
438,2020-08-14T00:00:00.000,New River,607,33,8
439,2020-08-14T00:00:00.000,Norfolk,3895,223,33
440,2020-08-14T00:00:00.000,Peninsula,3138,170,47
441,2020-08-14T00:00:00.000,Piedmont,1516,125,35
442,2020-08-14T00:00:00.000,Pittsylvania-Danville,994,80,10
443,2020-08-14T00:00:00.000,Portsmouth,1952,134,25
444,2020-08-14T00:00:00.000,Prince William,11992,987,207
445,2020-08-14T00:00:00.000,Rappahannock,3848,313,58
446,2020-08-14T00:00:00.000,Rappahannock Rapidan,2007,139,27
447,2020-08-14T00:00:00.000,Richmond,3308,327,41
448,2020-08-14T00:00:00.000,Roanoke,1051,29,15
449,2020-08-14T00:00:00.000,Southside,865,69,36
450,2020-08-14T00:00:00.000,Thomas Jefferson,2067,149,44
451,2020-08-14T00:00:00.000,Three Rivers,1155,77,17
