,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
83,2020-08-22T00:00:00.000,Crater,30-39,503,9,0
84,2020-08-22T00:00:00.000,Crater,40-49,411,25,1
85,2020-08-22T00:00:00.000,Crater,50-59,475,48,4
86,2020-08-22T00:00:00.000,Crater,60-69,371,60,19
87,2020-08-22T00:00:00.000,Crater,70-79,210,50,23
88,2020-08-22T00:00:00.000,Crater,80+,172,35,22
89,2020-08-22T00:00:00.000,Crater,Missing,29,0,0
90,2020-08-22T00:00:00.000,Cumberland Plateau,0-9,18,0,0
91,2020-08-22T00:00:00.000,Cumberland Plateau,10-19,76,1,0
92,2020-08-22T00:00:00.000,Cumberland Plateau,20-29,68,0,0
93,2020-08-22T00:00:00.000,Cumberland Plateau,30-39,60,2,0
94,2020-08-22T00:00:00.000,Cumberland Plateau,40-49,67,4,0
95,2020-08-22T00:00:00.000,Cumberland Plateau,50-59,76,8,0
96,2020-08-22T00:00:00.000,Cumberland Plateau,60-69,57,11,2
97,2020-08-22T00:00:00.000,Cumberland Plateau,70-79,34,4,0
98,2020-08-22T00:00:00.000,Cumberland Plateau,80+,28,8,4
99,2020-08-22T00:00:00.000,Cumberland Plateau,Missing,0,0,0
100,2020-08-22T00:00:00.000,Eastern Shore,0-9,27,3,0
101,2020-08-22T00:00:00.000,Eastern Shore,10-19,71,1,0
102,2020-08-22T00:00:00.000,Eastern Shore,20-29,211,6,0
103,2020-08-22T00:00:00.000,Eastern Shore,30-39,250,11,0
104,2020-08-22T00:00:00.000,Eastern Shore,40-49,263,13,2
105,2020-08-22T00:00:00.000,Eastern Shore,50-59,291,23,5
106,2020-08-22T00:00:00.000,Eastern Shore,60-69,202,31,8
107,2020-08-22T00:00:00.000,Eastern Shore,70-79,62,23,12
108,2020-08-22T00:00:00.000,Eastern Shore,80+,55,25,20
109,2020-08-22T00:00:00.000,Eastern Shore,Missing,6,0,0
110,2020-08-22T00:00:00.000,Fairfax,0-9,661,27,0
111,2020-08-22T00:00:00.000,Fairfax,10-19,1255,35,0
112,2020-08-22T00:00:00.000,Fairfax,20-29,3038,101,3
113,2020-08-22T00:00:00.000,Fairfax,30-39,3384,221,7
114,2020-08-22T00:00:00.000,Fairfax,40-49,3168,319,12
115,2020-08-22T00:00:00.000,Fairfax,50-59,2706,361,36
116,2020-08-22T00:00:00.000,Fairfax,60-69,1677,368,69
117,2020-08-22T00:00:00.000,Fairfax,70-79,760,265,119
118,2020-08-22T00:00:00.000,Fairfax,80+,870,326,307
119,2020-08-22T00:00:00.000,Fairfax,Missing,182,6,0
120,2020-08-22T00:00:00.000,Hampton,0-9,35,0,0
121,2020-08-22T00:00:00.000,Hampton,10-19,91,0,0
122,2020-08-22T00:00:00.000,Hampton,20-29,383,3,0
123,2020-08-22T00:00:00.000,Hampton,30-39,262,3,0
124,2020-08-22T00:00:00.000,Hampton,40-49,206,7,0
125,2020-08-22T00:00:00.000,Hampton,50-59,193,12,2
126,2020-08-22T00:00:00.000,Hampton,60-69,133,11,3
127,2020-08-22T00:00:00.000,Hampton,70-79,73,13,3
128,2020-08-22T00:00:00.000,Hampton,80+,31,4,2
129,2020-08-22T00:00:00.000,Hampton,Missing,30,0,0
130,2020-08-22T00:00:00.000,Henrico,0-9,164,4,0
131,2020-08-22T00:00:00.000,Henrico,10-19,346,5,0
132,2020-08-22T00:00:00.000,Henrico,20-29,728,19,0
133,2020-08-22T00:00:00.000,Henrico,30-39,770,22,0
134,2020-08-22T00:00:00.000,Henrico,40-49,639,41,2
135,2020-08-22T00:00:00.000,Henrico,50-59,555,61,11
136,2020-08-22T00:00:00.000,Henrico,60-69,387,63,37
137,2020-08-22T00:00:00.000,Henrico,70-79,278,60,47
138,2020-08-22T00:00:00.000,Henrico,80+,380,84,90
139,2020-08-22T00:00:00.000,Henrico,Missing,47,1,1
140,2020-08-22T00:00:00.000,Lenowisco,0-9,28,0,0
141,2020-08-22T00:00:00.000,Lenowisco,10-19,57,0,0
142,2020-08-22T00:00:00.000,Lenowisco,20-29,75,0,0
143,2020-08-22T00:00:00.000,Lenowisco,30-39,96,3,1
144,2020-08-22T00:00:00.000,Lenowisco,40-49,80,5,0
145,2020-08-22T00:00:00.000,Lenowisco,50-59,88,10,1
146,2020-08-22T00:00:00.000,Lenowisco,60-69,87,12,2
147,2020-08-22T00:00:00.000,Lenowisco,70-79,61,19,6
148,2020-08-22T00:00:00.000,Lenowisco,80+,21,5,0
149,2020-08-22T00:00:00.000,Lenowisco,Missing,0,0,0
150,2020-08-22T00:00:00.000,Lord Fairfax,0-9,89,2,0
151,2020-08-22T00:00:00.000,Lord Fairfax,10-19,220,4,0
152,2020-08-22T00:00:00.000,Lord Fairfax,20-29,447,7,0
153,2020-08-22T00:00:00.000,Lord Fairfax,30-39,441,13,1
154,2020-08-22T00:00:00.000,Lord Fairfax,40-49,413,20,1
155,2020-08-22T00:00:00.000,Lord Fairfax,50-59,435,35,4
156,2020-08-22T00:00:00.000,Lord Fairfax,60-69,282,56,14
157,2020-08-22T00:00:00.000,Lord Fairfax,70-79,186,52,20
158,2020-08-22T00:00:00.000,Lord Fairfax,80+,212,46,52
159,2020-08-22T00:00:00.000,Lord Fairfax,Missing,2,0,0
160,2020-08-22T00:00:00.000,Loudoun,0-9,223,4,0
161,2020-08-22T00:00:00.000,Loudoun,10-19,791,1,0
162,2020-08-22T00:00:00.000,Loudoun,20-29,971,12,0
163,2020-08-22T00:00:00.000,Loudoun,30-39,975,34,0
164,2020-08-22T00:00:00.000,Loudoun,40-49,1073,66,1
165,2020-08-22T00:00:00.000,Loudoun,50-59,848,71,4
166,2020-08-22T00:00:00.000,Loudoun,60-69,333,62,9
167,2020-08-22T00:00:00.000,Loudoun,70-79,179,56,19
168,2020-08-22T00:00:00.000,Loudoun,80+,225,59,81
169,2020-08-22T00:00:00.000,Loudoun,Missing,66,0,1
170,2020-08-22T00:00:00.000,Mount Rogers,0-9,65,1,0
171,2020-08-22T00:00:00.000,Mount Rogers,10-19,143,0,0
172,2020-08-22T00:00:00.000,Mount Rogers,20-29,275,0,0
173,2020-08-22T00:00:00.000,Mount Rogers,30-39,239,11,0
174,2020-08-22T00:00:00.000,Mount Rogers,40-49,240,7,2
175,2020-08-22T00:00:00.000,Mount Rogers,50-59,258,19,3
176,2020-08-22T00:00:00.000,Mount Rogers,60-69,210,25,2
177,2020-08-22T00:00:00.000,Mount Rogers,70-79,163,48,20
178,2020-08-22T00:00:00.000,Mount Rogers,80+,137,44,35
179,2020-08-22T00:00:00.000,Mount Rogers,Missing,0,0,0
180,2020-08-22T00:00:00.000,New River,0-9,18,0,0
181,2020-08-22T00:00:00.000,New River,10-19,102,0,0
182,2020-08-22T00:00:00.000,New River,20-29,232,0,0
183,2020-08-22T00:00:00.000,New River,30-39,106,4,0
184,2020-08-22T00:00:00.000,New River,40-49,84,2,0
185,2020-08-22T00:00:00.000,New River,50-59,77,6,0
186,2020-08-22T00:00:00.000,New River,60-69,48,8,1
187,2020-08-22T00:00:00.000,New River,70-79,40,12,4
188,2020-08-22T00:00:00.000,New River,80+,17,5,3
189,2020-08-22T00:00:00.000,New River,Missing,5,0,0
190,2020-08-22T00:00:00.000,Norfolk,0-9,145,2,0
191,2020-08-22T00:00:00.000,Norfolk,10-19,259,2,0
192,2020-08-22T00:00:00.000,Norfolk,20-29,1373,16,0
193,2020-08-22T00:00:00.000,Norfolk,30-39,739,28,1
194,2020-08-22T00:00:00.000,Norfolk,40-49,489,25,2
195,2020-08-22T00:00:00.000,Norfolk,50-59,467,50,5
196,2020-08-22T00:00:00.000,Norfolk,60-69,387,63,9
197,2020-08-22T00:00:00.000,Norfolk,70-79,165,48,12
198,2020-08-22T00:00:00.000,Norfolk,80+,99,20,10
199,2020-08-22T00:00:00.000,Norfolk,Missing,41,1,0
200,2020-08-22T00:00:00.000,Peninsula,0-9,126,0,0
201,2020-08-22T00:00:00.000,Peninsula,10-19,214,1,0
202,2020-08-22T00:00:00.000,Peninsula,20-29,895,1,0
203,2020-08-22T00:00:00.000,Peninsula,30-39,645,15,2
204,2020-08-22T00:00:00.000,Peninsula,40-49,485,16,1
205,2020-08-22T00:00:00.000,Peninsula,50-59,424,24,3
206,2020-08-22T00:00:00.000,Peninsula,60-69,298,36,4
207,2020-08-22T00:00:00.000,Peninsula,70-79,181,49,15
208,2020-08-22T00:00:00.000,Peninsula,80+,111,31,22
209,2020-08-22T00:00:00.000,Peninsula,Missing,43,0,0
210,2020-08-22T00:00:00.000,Piedmont,0-9,34,0,0
211,2020-08-22T00:00:00.000,Piedmont,10-19,61,0,0
212,2020-08-22T00:00:00.000,Piedmont,20-29,293,3,0
213,2020-08-22T00:00:00.000,Piedmont,30-39,327,5,0
214,2020-08-22T00:00:00.000,Piedmont,40-49,288,13,0
215,2020-08-22T00:00:00.000,Piedmont,50-59,252,26,3
216,2020-08-22T00:00:00.000,Piedmont,60-69,191,26,5
217,2020-08-22T00:00:00.000,Piedmont,70-79,95,28,8
218,2020-08-22T00:00:00.000,Piedmont,80+,66,24,20
219,2020-08-22T00:00:00.000,Piedmont,Missing,1,0,0
220,2020-08-22T00:00:00.000,Pittsylvania-Danville,0-9,47,0,0
221,2020-08-22T00:00:00.000,Pittsylvania-Danville,10-19,76,0,0
222,2020-08-22T00:00:00.000,Pittsylvania-Danville,20-29,157,0,0
223,2020-08-22T00:00:00.000,Pittsylvania-Danville,30-39,178,1,0
224,2020-08-22T00:00:00.000,Pittsylvania-Danville,40-49,198,10,1
225,2020-08-22T00:00:00.000,Pittsylvania-Danville,50-59,224,22,1
226,2020-08-22T00:00:00.000,Pittsylvania-Danville,60-69,149,23,4
227,2020-08-22T00:00:00.000,Pittsylvania-Danville,70-79,58,19,2
228,2020-08-22T00:00:00.000,Pittsylvania-Danville,80+,72,15,8
229,2020-08-22T00:00:00.000,Pittsylvania-Danville,Missing,1,0,0
230,2020-08-22T00:00:00.000,Portsmouth,0-9,71,4,0
231,2020-08-22T00:00:00.000,Portsmouth,10-19,177,0,0
232,2020-08-22T00:00:00.000,Portsmouth,20-29,450,13,0
233,2020-08-22T00:00:00.000,Portsmouth,30-39,373,16,1
234,2020-08-22T00:00:00.000,Portsmouth,40-49,310,18,1
235,2020-08-22T00:00:00.000,Portsmouth,50-59,282,36,4
236,2020-08-22T00:00:00.000,Portsmouth,60-69,243,33,10
237,2020-08-22T00:00:00.000,Portsmouth,70-79,107,26,7
238,2020-08-22T00:00:00.000,Portsmouth,80+,50,12,7
239,2020-08-22T00:00:00.000,Portsmouth,Missing,22,1,0
240,2020-08-22T00:00:00.000,Prince William,0-9,530,12,0
241,2020-08-22T00:00:00.000,Prince William,10-19,1115,10,0
242,2020-08-22T00:00:00.000,Prince William,20-29,2377,63,0
243,2020-08-22T00:00:00.000,Prince William,30-39,2314,108,2
244,2020-08-22T00:00:00.000,Prince William,40-49,2512,185,8
245,2020-08-22T00:00:00.000,Prince William,50-59,1860,226,18
246,2020-08-22T00:00:00.000,Prince William,60-69,1003,191,50
247,2020-08-22T00:00:00.000,Prince William,70-79,402,119,53
248,2020-08-22T00:00:00.000,Prince William,80+,277,93,81
249,2020-08-22T00:00:00.000,Prince William,Missing,186,3,0
250,2020-08-22T00:00:00.000,Rappahannock,0-9,183,2,0
251,2020-08-22T00:00:00.000,Rappahannock,10-19,434,4,0
252,2020-08-22T00:00:00.000,Rappahannock,20-29,814,18,0
253,2020-08-22T00:00:00.000,Rappahannock,30-39,750,26,0
254,2020-08-22T00:00:00.000,Rappahannock,40-49,692,51,2
255,2020-08-22T00:00:00.000,Rappahannock,50-59,618,64,5
256,2020-08-22T00:00:00.000,Rappahannock,60-69,314,61,8
257,2020-08-22T00:00:00.000,Rappahannock,70-79,155,45,18
258,2020-08-22T00:00:00.000,Rappahannock,80+,155,59,26
259,2020-08-22T00:00:00.000,Rappahannock,Missing,29,0,0
260,2020-08-22T00:00:00.000,Rappahannock Rapidan,0-9,108,1,0
261,2020-08-22T00:00:00.000,Rappahannock Rapidan,10-19,192,4,0
262,2020-08-22T00:00:00.000,Rappahannock Rapidan,20-29,395,6,0
263,2020-08-22T00:00:00.000,Rappahannock Rapidan,30-39,414,19,1
264,2020-08-22T00:00:00.000,Rappahannock Rapidan,40-49,386,24,3
265,2020-08-22T00:00:00.000,Rappahannock Rapidan,50-59,322,33,2
266,2020-08-22T00:00:00.000,Rappahannock Rapidan,60-69,175,23,5
267,2020-08-22T00:00:00.000,Rappahannock Rapidan,70-79,62,14,8
268,2020-08-22T00:00:00.000,Rappahannock Rapidan,80+,52,19,9
269,2020-08-22T00:00:00.000,Rappahannock Rapidan,Missing,13,0,0
270,2020-08-22T00:00:00.000,Richmond,0-9,138,6,0
271,2020-08-22T00:00:00.000,Richmond,10-19,277,5,0
272,2020-08-22T00:00:00.000,Richmond,20-29,873,21,0
273,2020-08-22T00:00:00.000,Richmond,30-39,743,42,1
274,2020-08-22T00:00:00.000,Richmond,40-49,549,40,4
275,2020-08-22T00:00:00.000,Richmond,50-59,415,77,2
276,2020-08-22T00:00:00.000,Richmond,60-69,307,73,7
277,2020-08-22T00:00:00.000,Richmond,70-79,141,59,19
278,2020-08-22T00:00:00.000,Richmond,80+,77,29,10
279,2020-08-22T00:00:00.000,Richmond,Missing,28,0,0
280,2020-08-22T00:00:00.000,Roanoke,0-9,48,0,0
281,2020-08-22T00:00:00.000,Roanoke,10-19,121,2,0
282,2020-08-22T00:00:00.000,Roanoke,20-29,250,5,0
283,2020-08-22T00:00:00.000,Roanoke,30-39,239,4,0
284,2020-08-22T00:00:00.000,Roanoke,40-49,165,6,0
285,2020-08-22T00:00:00.000,Roanoke,50-59,126,5,0
286,2020-08-22T00:00:00.000,Roanoke,60-69,77,7,1
287,2020-08-22T00:00:00.000,Roanoke,70-79,31,6,2
288,2020-08-22T00:00:00.000,Roanoke,80+,61,5,12
289,2020-08-22T00:00:00.000,Roanoke,Missing,3,0,0
290,2020-08-22T00:00:00.000,Southside,0-9,14,0,0
291,2020-08-22T00:00:00.000,Southside,10-19,28,0,0
292,2020-08-22T00:00:00.000,Southside,20-29,127,2,0
293,2020-08-22T00:00:00.000,Southside,30-39,172,4,0
294,2020-08-22T00:00:00.000,Southside,40-49,148,6,0
295,2020-08-22T00:00:00.000,Southside,50-59,144,13,1
296,2020-08-22T00:00:00.000,Southside,60-69,113,17,6
297,2020-08-22T00:00:00.000,Southside,70-79,88,15,17
298,2020-08-22T00:00:00.000,Southside,80+,90,12,13
299,2020-08-22T00:00:00.000,Southside,Missing,1,0,0
300,2020-08-22T00:00:00.000,Thomas Jefferson,0-9,103,1,0
301,2020-08-22T00:00:00.000,Thomas Jefferson,10-19,201,2,0
302,2020-08-22T00:00:00.000,Thomas Jefferson,20-29,406,3,0
303,2020-08-22T00:00:00.000,Thomas Jefferson,30-39,402,13,0
304,2020-08-22T00:00:00.000,Thomas Jefferson,40-49,336,20,0
305,2020-08-22T00:00:00.000,Thomas Jefferson,50-59,269,21,2
306,2020-08-22T00:00:00.000,Thomas Jefferson,60-69,204,37,4
307,2020-08-22T00:00:00.000,Thomas Jefferson,70-79,149,28,9
308,2020-08-22T00:00:00.000,Thomas Jefferson,80+,174,37,28
309,2020-08-22T00:00:00.000,Thomas Jefferson,Missing,3,0,0
310,2020-08-22T00:00:00.000,Three Rivers,0-9,28,1,0
311,2020-08-22T00:00:00.000,Three Rivers,10-19,67,1,0
312,2020-08-22T00:00:00.000,Three Rivers,20-29,217,4,0
313,2020-08-22T00:00:00.000,Three Rivers,30-39,238,7,0
314,2020-08-22T00:00:00.000,Three Rivers,40-49,219,13,2
315,2020-08-22T00:00:00.000,Three Rivers,50-59,181,13,0
316,2020-08-22T00:00:00.000,Three Rivers,60-69,128,19,2
317,2020-08-22T00:00:00.000,Three Rivers,70-79,67,14,8
318,2020-08-22T00:00:00.000,Three Rivers,80+,53,13,6
319,2020-08-22T00:00:00.000,Three Rivers,Missing,10,1,0
320,2020-08-22T00:00:00.000,Virginia Beach,0-9,190,1,0
321,2020-08-22T00:00:00.000,Virginia Beach,10-19,428,1,0
322,2020-08-22T00:00:00.000,Virginia Beach,20-29,1461,11,0
323,2020-08-22T00:00:00.000,Virginia Beach,30-39,1095,24,1
324,2020-08-22T00:00:00.000,Virginia Beach,40-49,744,27,2
325,2020-08-22T00:00:00.000,Virginia Beach,50-59,659,41,2
326,2020-08-22T00:00:00.000,Virginia Beach,60-69,510,66,7
327,2020-08-22T00:00:00.000,Virginia Beach,70-79,247,69,18
328,2020-08-22T00:00:00.000,Virginia Beach,80+,205,66,33
329,2020-08-22T00:00:00.000,Virginia Beach,Missing,129,0,0
330,2020-08-22T00:00:00.000,Western Tidewater,0-9,73,1,0
331,2020-08-22T00:00:00.000,Western Tidewater,10-19,177,0,0
332,2020-08-22T00:00:00.000,Western Tidewater,20-29,379,6,0
333,2020-08-22T00:00:00.000,Western Tidewater,30-39,407,18,2
334,2020-08-22T00:00:00.000,Western Tidewater,40-49,356,9,3
335,2020-08-22T00:00:00.000,Western Tidewater,50-59,438,24,4
336,2020-08-22T00:00:00.000,Western Tidewater,60-69,330,31,11
337,2020-08-22T00:00:00.000,Western Tidewater,70-79,197,32,20
338,2020-08-22T00:00:00.000,Western Tidewater,80+,197,36,46
339,2020-08-22T00:00:00.000,Western Tidewater,Missing,21,0,0
340,2020-08-22T00:00:00.000,West Piedmont,0-9,42,1,0
341,2020-08-22T00:00:00.000,West Piedmont,10-19,121,0,0
342,2020-08-22T00:00:00.000,West Piedmont,20-29,217,4,0
343,2020-08-22T00:00:00.000,West Piedmont,30-39,184,5,0
344,2020-08-22T00:00:00.000,West Piedmont,40-49,226,15,3
345,2020-08-22T00:00:00.000,West Piedmont,50-59,250,40,3
346,2020-08-22T00:00:00.000,West Piedmont,60-69,167,29,2
347,2020-08-22T00:00:00.000,West Piedmont,70-79,101,36,9
348,2020-08-22T00:00:00.000,West Piedmont,80+,102,44,10
349,2020-08-22T00:00:00.000,West Piedmont,Missing,0,0,0
350,2020-08-21T00:00:00.000,Alexandria,0-9,178,2,0
351,2020-08-21T00:00:00.000,Alexandria,10-19,231,5,0
352,2020-08-21T00:00:00.000,Alexandria,20-29,580,11,1
353,2020-08-21T00:00:00.000,Alexandria,30-39,732,35,0
354,2020-08-21T00:00:00.000,Alexandria,40-49,581,45,0
355,2020-08-21T00:00:00.000,Alexandria,50-59,414,59,12
356,2020-08-21T00:00:00.000,Alexandria,60-69,251,56,3
357,2020-08-21T00:00:00.000,Alexandria,70-79,116,42,18
358,2020-08-21T00:00:00.000,Alexandria,80+,109,33,27
359,2020-08-21T00:00:00.000,Alexandria,Missing,11,0,0
360,2020-08-21T00:00:00.000,Alleghany,0-9,32,0,0
361,2020-08-21T00:00:00.000,Alleghany,10-19,125,0,0
362,2020-08-21T00:00:00.000,Alleghany,20-29,193,1,0
363,2020-08-21T00:00:00.000,Alleghany,30-39,143,5,0
364,2020-08-21T00:00:00.000,Alleghany,40-49,150,5,0
365,2020-08-21T00:00:00.000,Alleghany,50-59,159,10,1
366,2020-08-21T00:00:00.000,Alleghany,60-69,100,11,1
367,2020-08-21T00:00:00.000,Alleghany,70-79,93,12,10
368,2020-08-21T00:00:00.000,Alleghany,80+,47,12,6
369,2020-08-21T00:00:00.000,Alleghany,Missing,3,0,0
370,2020-08-21T00:00:00.000,Arlington,0-9,78,2,0
371,2020-08-21T00:00:00.000,Arlington,10-19,172,5,0
372,2020-08-21T00:00:00.000,Arlington,20-29,725,22,0
373,2020-08-21T00:00:00.000,Arlington,30-39,628,44,0
374,2020-08-21T00:00:00.000,Arlington,40-49,535,57,8
375,2020-08-21T00:00:00.000,Arlington,50-59,458,72,6
376,2020-08-21T00:00:00.000,Arlington,60-69,327,85,19
377,2020-08-21T00:00:00.000,Arlington,70-79,188,74,33
378,2020-08-21T00:00:00.000,Arlington,80+,208,86,71
379,2020-08-21T00:00:00.000,Arlington,Missing,15,1,0
380,2020-08-21T00:00:00.000,Central Shenandoah,0-9,93,0,0
381,2020-08-21T00:00:00.000,Central Shenandoah,10-19,183,1,0
382,2020-08-21T00:00:00.000,Central Shenandoah,20-29,595,11,0
383,2020-08-21T00:00:00.000,Central Shenandoah,30-39,436,8,0
384,2020-08-21T00:00:00.000,Central Shenandoah,40-49,488,17,0
385,2020-08-21T00:00:00.000,Central Shenandoah,50-59,496,42,5
386,2020-08-21T00:00:00.000,Central Shenandoah,60-69,362,51,15
387,2020-08-21T00:00:00.000,Central Shenandoah,70-79,184,57,18
388,2020-08-21T00:00:00.000,Central Shenandoah,80+,162,43,22
389,2020-08-21T00:00:00.000,Central Shenandoah,Missing,2,0,0
390,2020-08-21T00:00:00.000,Central Virginia,0-9,50,0,0
391,2020-08-21T00:00:00.000,Central Virginia,10-19,203,2,0
392,2020-08-21T00:00:00.000,Central Virginia,20-29,452,3,0
393,2020-08-21T00:00:00.000,Central Virginia,30-39,254,9,0
394,2020-08-21T00:00:00.000,Central Virginia,40-49,254,3,0
395,2020-08-21T00:00:00.000,Central Virginia,50-59,297,8,4
396,2020-08-21T00:00:00.000,Central Virginia,60-69,195,19,2
397,2020-08-21T00:00:00.000,Central Virginia,70-79,123,15,5
398,2020-08-21T00:00:00.000,Central Virginia,80+,75,11,6
399,2020-08-21T00:00:00.000,Central Virginia,Missing,1,0,0
400,2020-08-21T00:00:00.000,Chesapeake,0-9,109,1,0
401,2020-08-21T00:00:00.000,Chesapeake,10-19,253,2,0
402,2020-08-21T00:00:00.000,Chesapeake,20-29,656,6,0
403,2020-08-21T00:00:00.000,Chesapeake,30-39,659,22,0
404,2020-08-21T00:00:00.000,Chesapeake,40-49,515,37,1
405,2020-08-21T00:00:00.000,Chesapeake,50-59,491,47,1
406,2020-08-21T00:00:00.000,Chesapeake,60-69,363,66,10
407,2020-08-21T00:00:00.000,Chesapeake,70-79,175,50,5
408,2020-08-21T00:00:00.000,Chesapeake,80+,148,44,24
409,2020-08-21T00:00:00.000,Chesapeake,Missing,43,2,0
410,2020-08-21T00:00:00.000,Chesterfield,0-9,202,2,0
