,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
50,2020-08-12T00:00:00.000,51103,Lancaster,Three Rivers,41,2,0
51,2020-08-12T00:00:00.000,51105,Lee,Lenowisco,130,9,1
52,2020-08-12T00:00:00.000,51107,Loudoun,Loudoun,5372,353,115
53,2020-08-12T00:00:00.000,51109,Louisa,Thomas Jefferson,195,22,2
54,2020-08-12T00:00:00.000,51111,Lunenburg,Piedmont,66,5,1
55,2020-08-12T00:00:00.000,51113,Madison,Rappahannock Rapidan,71,5,1
56,2020-08-12T00:00:00.000,51115,Mathews,Three Rivers,18,2,0
57,2020-08-12T00:00:00.000,51117,Mecklenburg,Southside,447,38,32
58,2020-08-12T00:00:00.000,51119,Middlesex,Three Rivers,46,3,1
59,2020-08-12T00:00:00.000,51121,Montgomery,New River,312,16,3
60,2020-08-12T00:00:00.000,51125,Nelson,Thomas Jefferson,54,1,0
61,2020-08-12T00:00:00.000,51127,New Kent,Chickahominy,129,11,1
62,2020-08-12T00:00:00.000,51131,Northampton,Eastern Shore,296,48,29
63,2020-08-12T00:00:00.000,51133,Northumberland,Three Rivers,78,5,3
64,2020-08-12T00:00:00.000,51135,Nottoway,Piedmont,182,43,14
65,2020-08-12T00:00:00.000,51137,Orange,Rappahannock Rapidan,231,17,3
66,2020-08-12T00:00:00.000,51139,Page,Lord Fairfax,347,37,25
67,2020-08-12T00:00:00.000,51141,Patrick,West Piedmont,161,34,4
68,2020-08-12T00:00:00.000,51143,Pittsylvania,Pittsylvania-Danville,516,31,2
69,2020-08-12T00:00:00.000,51145,Powhatan,Chesterfield,151,10,4
70,2020-08-12T00:00:00.000,51147,Prince Edward,Piedmont,423,29,11
71,2020-08-12T00:00:00.000,51149,Prince George,Crater,424,18,2
72,2020-08-12T00:00:00.000,51153,Prince William,Prince William,9605,804,176
73,2020-08-12T00:00:00.000,51155,Pulaski,New River,90,9,3
74,2020-08-12T00:00:00.000,51157,Rappahannock,Rappahannock Rapidan,44,4,2
75,2020-08-12T00:00:00.000,51159,Richmond County,Three Rivers,322,14,4
76,2020-08-12T00:00:00.000,51161,Roanoke County,Alleghany,502,18,4
77,2020-08-12T00:00:00.000,51163,Rockbridge,Central Shenandoah,69,3,1
78,2020-08-12T00:00:00.000,51165,Rockingham,Central Shenandoah,957,99,19
79,2020-08-12T00:00:00.000,51167,Russell,Cumberland Plateau,134,13,2
80,2020-08-12T00:00:00.000,51169,Scott,Lenowisco,111,11,3
81,2020-08-12T00:00:00.000,51171,Shenandoah,Lord Fairfax,724,79,46
82,2020-08-12T00:00:00.000,51173,Smyth,Mount Rogers,154,11,3
83,2020-08-12T00:00:00.000,51175,Southampton,Western Tidewater,285,12,13
84,2020-08-12T00:00:00.000,51177,Spotsylvania,Rappahannock,1536,98,35
85,2020-08-12T00:00:00.000,51179,Stafford,Rappahannock,1424,122,9
86,2020-08-12T00:00:00.000,51181,Surry,Crater,51,5,2
87,2020-08-12T00:00:00.000,51183,Sussex,Crater,310,24,9
88,2020-08-12T00:00:00.000,51185,Tazewell,Cumberland Plateau,123,8,0
89,2020-08-12T00:00:00.000,51187,Warren,Lord Fairfax,356,22,6
90,2020-08-12T00:00:00.000,51191,Washington,Mount Rogers,237,22,6
91,2020-08-12T00:00:00.000,51193,Westmoreland,Three Rivers,214,18,3
92,2020-08-12T00:00:00.000,51195,Wise,Lenowisco,181,21,3
93,2020-08-12T00:00:00.000,51197,Wythe,Mount Rogers,119,13,3
94,2020-08-12T00:00:00.000,51199,York,Peninsula,375,14,4
95,2020-08-12T00:00:00.000,51510,Alexandria,Alexandria,3014,281,60
96,2020-08-12T00:00:00.000,51520,Bristol,Mount Rogers,88,7,0
97,2020-08-12T00:00:00.000,51530,Buena Vista City,Central Shenandoah,58,3,1
98,2020-08-12T00:00:00.000,51540,Charlottesville,Thomas Jefferson,550,25,15
99,2020-08-12T00:00:00.000,51550,Chesapeake,Chesapeake,3008,239,38
100,2020-08-12T00:00:00.000,51570,Colonial Heights,Chesterfield,203,23,22
101,2020-08-12T00:00:00.000,51580,Covington,Alleghany,13,0,0
102,2020-08-12T00:00:00.000,51590,Danville,Pittsylvania-Danville,419,46,7
103,2020-08-12T00:00:00.000,51595,Emporia,Crater,180,28,15
104,2020-08-12T00:00:00.000,51600,Fairfax City,Fairfax,92,11,7
105,2020-08-12T00:00:00.000,51610,Falls Church,Fairfax,61,9,6
106,2020-08-12T00:00:00.000,51620,Franklin City,Western Tidewater,188,7,6
107,2020-08-12T00:00:00.000,51630,Fredericksburg,Rappahannock,414,44,4
108,2020-08-12T00:00:00.000,51640,Galax,Mount Rogers,351,38,24
109,2020-08-12T00:00:00.000,51650,Hampton,Hampton,1273,52,7
110,2020-08-12T00:00:00.000,51660,Harrisonburg,Central Shenandoah,1083,81,31
111,2020-08-12T00:00:00.000,51670,Hopewell,Crater,278,25,5
112,2020-08-12T00:00:00.000,51678,Lexington,Central Shenandoah,33,1,0
113,2020-08-12T00:00:00.000,51680,Lynchburg,Central Virginia,654,24,5
114,2020-08-12T00:00:00.000,51683,Manassas City,Prince William,1670,124,23
115,2020-08-12T00:00:00.000,51685,Manassas Park,Prince William,518,50,7
116,2020-08-12T00:00:00.000,51690,Martinsville,West Piedmont,219,35,3
117,2020-08-12T00:00:00.000,51700,Newport News,Peninsula,1872,82,19
118,2020-08-12T00:00:00.000,51710,Norfolk,Norfolk,3802,208,33
119,2020-08-12T00:00:00.000,51720,Norton,Lenowisco,21,2,0
120,2020-08-12T00:00:00.000,51730,Petersburg,Crater,531,64,19
121,2020-08-12T00:00:00.000,51735,Poquoson,Peninsula,44,2,0
122,2020-08-12T00:00:00.000,51740,Portsmouth,Portsmouth,1855,133,25
123,2020-08-12T00:00:00.000,51750,Radford,New River,58,3,0
124,2020-08-12T00:00:00.000,51760,Richmond City,Richmond,3248,315,41
125,2020-08-12T00:00:00.000,51770,Roanoke City,Roanoke,1036,27,15
126,2020-08-12T00:00:00.000,51775,Salem,Alleghany,163,6,3
127,2020-08-12T00:00:00.000,51790,Staunton,Central Shenandoah,154,11,0
128,2020-08-12T00:00:00.000,51800,Suffolk,Western Tidewater,1334,95,53
129,2020-08-12T00:00:00.000,51810,Virginia Beach,Virginia Beach,5139,258,54
130,2020-08-12T00:00:00.000,51820,Waynesboro,Central Shenandoah,177,9,3
131,2020-08-12T00:00:00.000,51830,Williamsburg,Peninsula,128,12,6
132,2020-08-12T00:00:00.000,51840,Winchester,Lord Fairfax,404,31,4
133,2020-08-11T00:00:00.000,51001,Accomack,Eastern Shore,1106,80,16
134,2020-08-11T00:00:00.000,51003,Albemarle,Thomas Jefferson,848,56,16
135,2020-08-11T00:00:00.000,51005,Alleghany,Alleghany,62,8,4
136,2020-08-11T00:00:00.000,51007,Amelia,Piedmont,81,13,2
137,2020-08-11T00:00:00.000,51009,Amherst,Central Virginia,183,7,1
138,2020-08-11T00:00:00.000,51011,Appomattox,Central Virginia,88,7,0
139,2020-08-11T00:00:00.000,51013,Arlington,Arlington,3105,437,135
140,2020-08-11T00:00:00.000,51015,Augusta,Central Shenandoah,282,10,4
141,2020-08-11T00:00:00.000,51017,Bath,Central Shenandoah,4,0,0
142,2020-08-11T00:00:00.000,51019,Bedford,Central Virginia,367,19,8
143,2020-08-11T00:00:00.000,51021,Bland,Mount Rogers,22,0,0
144,2020-08-11T00:00:00.000,51023,Botetourt,Alleghany,215,16,7
145,2020-08-11T00:00:00.000,51025,Brunswick,Southside,237,25,2
146,2020-08-11T00:00:00.000,51027,Buchanan,Cumberland Plateau,80,4,1
147,2020-08-11T00:00:00.000,51029,Buckingham,Piedmont,610,23,8
148,2020-08-11T00:00:00.000,51031,Campbell,Central Virginia,218,7,2
149,2020-08-11T00:00:00.000,51033,Caroline,Rappahannock,216,23,5
150,2020-08-11T00:00:00.000,51035,Carroll,Mount Rogers,332,28,14
151,2020-08-11T00:00:00.000,51036,Charles City,Chickahominy,53,16,5
152,2020-08-11T00:00:00.000,51037,Charlotte,Piedmont,54,4,0
153,2020-08-11T00:00:00.000,51041,Chesterfield,Chesterfield,4439,231,80
154,2020-08-11T00:00:00.000,51043,Clarke,Lord Fairfax,71,7,0
155,2020-08-11T00:00:00.000,51045,Craig,Alleghany,17,1,0
156,2020-08-11T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1012,78,12
157,2020-08-11T00:00:00.000,51049,Cumberland,Piedmont,76,8,0
158,2020-08-11T00:00:00.000,51051,Dickenson,Cumberland Plateau,48,4,1
159,2020-08-11T00:00:00.000,51053,Dinwiddie,Crater,223,31,7
160,2020-08-11T00:00:00.000,51057,Essex,Three Rivers,104,7,1
161,2020-08-11T00:00:00.000,51059,Fairfax,Fairfax,16544,1941,529
162,2020-08-11T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,623,35,9
163,2020-08-11T00:00:00.000,51063,Floyd,New River,77,3,2
164,2020-08-11T00:00:00.000,51065,Fluvanna,Thomas Jefferson,194,33,9
165,2020-08-11T00:00:00.000,51067,Franklin County,West Piedmont,175,7,1
166,2020-08-11T00:00:00.000,51069,Frederick,Lord Fairfax,685,51,9
167,2020-08-11T00:00:00.000,51071,Giles,New River,26,2,0
168,2020-08-11T00:00:00.000,51073,Gloucester,Three Rivers,162,13,2
169,2020-08-11T00:00:00.000,51075,Goochland,Chickahominy,165,25,7
170,2020-08-11T00:00:00.000,51077,Grayson,Mount Rogers,156,12,5
171,2020-08-11T00:00:00.000,51079,Greene,Thomas Jefferson,167,8,2
172,2020-08-11T00:00:00.000,51081,Greensville,Crater,497,27,11
173,2020-08-11T00:00:00.000,51083,Halifax,Southside,157,5,1
174,2020-08-11T00:00:00.000,51085,Hanover,Chickahominy,656,81,32
175,2020-08-11T00:00:00.000,51087,Henrico,Henrico,3948,336,186
176,2020-08-11T00:00:00.000,51089,Henry,West Piedmont,596,69,9
177,2020-08-11T00:00:00.000,51091,Highland,Central Shenandoah,6,0,0
178,2020-08-11T00:00:00.000,51093,Isle of Wight,Western Tidewater,390,20,9
179,2020-08-11T00:00:00.000,51095,James City,Peninsula,618,59,17
180,2020-08-11T00:00:00.000,51097,King and Queen,Three Rivers,42,4,1
181,2020-08-11T00:00:00.000,51099,King George,Rappahannock,149,18,4
182,2020-08-11T00:00:00.000,51101,King William,Three Rivers,90,7,2
183,2020-08-11T00:00:00.000,51103,Lancaster,Three Rivers,40,2,0
184,2020-08-11T00:00:00.000,51105,Lee,Lenowisco,125,9,1
185,2020-08-11T00:00:00.000,51107,Loudoun,Loudoun,5346,352,115
186,2020-08-11T00:00:00.000,51109,Louisa,Thomas Jefferson,190,22,2
187,2020-08-11T00:00:00.000,51111,Lunenburg,Piedmont,64,4,1
188,2020-08-11T00:00:00.000,51113,Madison,Rappahannock Rapidan,70,5,1
189,2020-08-11T00:00:00.000,51115,Mathews,Three Rivers,18,2,0
190,2020-08-11T00:00:00.000,51117,Mecklenburg,Southside,446,38,32
191,2020-08-11T00:00:00.000,51119,Middlesex,Three Rivers,46,3,1
192,2020-08-11T00:00:00.000,51121,Montgomery,New River,307,16,3
193,2020-08-11T00:00:00.000,51125,Nelson,Thomas Jefferson,52,1,0
194,2020-08-11T00:00:00.000,51127,New Kent,Chickahominy,128,11,1
195,2020-08-11T00:00:00.000,51131,Northampton,Eastern Shore,296,48,29
196,2020-08-11T00:00:00.000,51133,Northumberland,Three Rivers,78,5,3
197,2020-08-11T00:00:00.000,51135,Nottoway,Piedmont,182,43,14
198,2020-08-11T00:00:00.000,51137,Orange,Rappahannock Rapidan,230,17,3
199,2020-08-11T00:00:00.000,51139,Page,Lord Fairfax,346,37,25
200,2020-08-11T00:00:00.000,51141,Patrick,West Piedmont,161,34,4
201,2020-08-11T00:00:00.000,51143,Pittsylvania,Pittsylvania-Danville,507,31,2
202,2020-08-11T00:00:00.000,51145,Powhatan,Chesterfield,149,9,4
203,2020-08-11T00:00:00.000,51147,Prince Edward,Piedmont,423,29,11
204,2020-08-11T00:00:00.000,51149,Prince George,Crater,416,18,2
205,2020-08-11T00:00:00.000,51153,Prince William,Prince William,9566,804,176
206,2020-08-11T00:00:00.000,51155,Pulaski,New River,90,9,3
207,2020-08-11T00:00:00.000,51157,Rappahannock,Rappahannock Rapidan,44,4,2
208,2020-08-11T00:00:00.000,51159,Richmond County,Three Rivers,322,14,4
209,2020-08-11T00:00:00.000,51161,Roanoke County,Alleghany,498,18,4
210,2020-08-11T00:00:00.000,51163,Rockbridge,Central Shenandoah,68,3,1
211,2020-08-11T00:00:00.000,51165,Rockingham,Central Shenandoah,950,98,19
212,2020-08-11T00:00:00.000,51167,Russell,Cumberland Plateau,130,12,2
213,2020-08-11T00:00:00.000,51169,Scott,Lenowisco,111,11,3
214,2020-08-11T00:00:00.000,51171,Shenandoah,Lord Fairfax,722,78,46
215,2020-08-11T00:00:00.000,51173,Smyth,Mount Rogers,151,10,3
216,2020-08-11T00:00:00.000,51175,Southampton,Western Tidewater,274,12,13
217,2020-08-11T00:00:00.000,51177,Spotsylvania,Rappahannock,1514,97,36
218,2020-08-11T00:00:00.000,51179,Stafford,Rappahannock,1405,121,9
219,2020-08-11T00:00:00.000,51181,Surry,Crater,52,5,2
220,2020-08-11T00:00:00.000,51183,Sussex,Crater,308,24,9
221,2020-08-11T00:00:00.000,51185,Tazewell,Cumberland Plateau,122,8,0
222,2020-08-11T00:00:00.000,51187,Warren,Lord Fairfax,356,22,6
223,2020-08-11T00:00:00.000,51191,Washington,Mount Rogers,231,21,6
224,2020-08-11T00:00:00.000,51193,Westmoreland,Three Rivers,213,18,3
225,2020-08-11T00:00:00.000,51195,Wise,Lenowisco,168,20,3
226,2020-08-11T00:00:00.000,51197,Wythe,Mount Rogers,116,12,3
227,2020-08-11T00:00:00.000,51199,York,Peninsula,374,14,4
228,2020-08-11T00:00:00.000,51510,Alexandria,Alexandria,2995,281,60
229,2020-08-11T00:00:00.000,51520,Bristol,Mount Rogers,88,7,0
230,2020-08-11T00:00:00.000,51530,Buena Vista City,Central Shenandoah,56,3,1
231,2020-08-11T00:00:00.000,51540,Charlottesville,Thomas Jefferson,546,25,15
232,2020-08-11T00:00:00.000,51550,Chesapeake,Chesapeake,2958,238,38
233,2020-08-11T00:00:00.000,51570,Colonial Heights,Chesterfield,200,23,21
234,2020-08-11T00:00:00.000,51580,Covington,Alleghany,13,0,0
235,2020-08-11T00:00:00.000,51590,Danville,Pittsylvania-Danville,415,46,7
236,2020-08-11T00:00:00.000,51595,Emporia,Crater,178,27,15
237,2020-08-11T00:00:00.000,51600,Fairfax City,Fairfax,91,11,7
238,2020-08-11T00:00:00.000,51610,Falls Church,Fairfax,60,9,6
239,2020-08-11T00:00:00.000,51620,Franklin City,Western Tidewater,185,7,6
240,2020-08-11T00:00:00.000,51630,Fredericksburg,Rappahannock,406,43,3
241,2020-08-11T00:00:00.000,51640,Galax,Mount Rogers,350,38,24
242,2020-08-11T00:00:00.000,51650,Hampton,Hampton,1257,51,7
243,2020-08-11T00:00:00.000,51660,Harrisonburg,Central Shenandoah,1082,81,31
244,2020-08-11T00:00:00.000,51670,Hopewell,Crater,275,24,5
245,2020-08-11T00:00:00.000,51678,Lexington,Central Shenandoah,33,1,0
246,2020-08-11T00:00:00.000,51680,Lynchburg,Central Virginia,644,24,5
247,2020-08-11T00:00:00.000,51683,Manassas City,Prince William,1666,123,22
248,2020-08-11T00:00:00.000,51685,Manassas Park,Prince William,516,50,7
249,2020-08-11T00:00:00.000,51690,Martinsville,West Piedmont,215,35,3
250,2020-08-11T00:00:00.000,51700,Newport News,Peninsula,1855,81,19
251,2020-08-11T00:00:00.000,51710,Norfolk,Norfolk,3787,201,32
252,2020-08-11T00:00:00.000,51720,Norton,Lenowisco,21,2,0
253,2020-08-11T00:00:00.000,51730,Petersburg,Crater,526,64,19
254,2020-08-11T00:00:00.000,51735,Poquoson,Peninsula,44,2,0
255,2020-08-11T00:00:00.000,51740,Portsmouth,Portsmouth,1833,133,25
256,2020-08-11T00:00:00.000,51750,Radford,New River,56,3,0
257,2020-08-11T00:00:00.000,51760,Richmond City,Richmond,3229,309,41
258,2020-08-11T00:00:00.000,51770,Roanoke City,Roanoke,1032,26,15
259,2020-08-11T00:00:00.000,51775,Salem,Alleghany,163,6,3
260,2020-08-11T00:00:00.000,51790,Staunton,Central Shenandoah,154,10,0
261,2020-08-11T00:00:00.000,51800,Suffolk,Western Tidewater,1316,93,51
262,2020-08-11T00:00:00.000,51810,Virginia Beach,Virginia Beach,5111,252,54
263,2020-08-11T00:00:00.000,51820,Waynesboro,Central Shenandoah,177,9,3
264,2020-08-11T00:00:00.000,51830,Williamsburg,Peninsula,128,12,6
265,2020-08-11T00:00:00.000,51840,Winchester,Lord Fairfax,403,31,4
266,2020-08-10T00:00:00.000,51001,Accomack,Eastern Shore,1102,80,16
267,2020-08-10T00:00:00.000,51003,Albemarle,Thomas Jefferson,842,56,16
268,2020-08-10T00:00:00.000,51005,Alleghany,Alleghany,62,8,4
269,2020-08-10T00:00:00.000,51007,Amelia,Piedmont,79,13,2
270,2020-08-10T00:00:00.000,51009,Amherst,Central Virginia,176,6,0
271,2020-08-10T00:00:00.000,51011,Appomattox,Central Virginia,87,7,0
272,2020-08-10T00:00:00.000,51013,Arlington,Arlington,3091,437,135
273,2020-08-10T00:00:00.000,51015,Augusta,Central Shenandoah,280,10,4
274,2020-08-10T00:00:00.000,51017,Bath,Central Shenandoah,4,0,0
275,2020-08-10T00:00:00.000,51019,Bedford,Central Virginia,361,18,7
276,2020-08-10T00:00:00.000,51021,Bland,Mount Rogers,19,0,0
277,2020-08-10T00:00:00.000,51023,Botetourt,Alleghany,215,16,7
278,2020-08-10T00:00:00.000,51025,Brunswick,Southside,230,25,2
279,2020-08-10T00:00:00.000,51027,Buchanan,Cumberland Plateau,80,3,0
280,2020-08-10T00:00:00.000,51029,Buckingham,Piedmont,605,23,8
281,2020-08-10T00:00:00.000,51031,Campbell,Central Virginia,213,7,2
282,2020-08-10T00:00:00.000,51033,Caroline,Rappahannock,214,23,5
283,2020-08-10T00:00:00.000,51035,Carroll,Mount Rogers,334,28,13
284,2020-08-10T00:00:00.000,51036,Charles City,Chickahominy,52,16,5
285,2020-08-10T00:00:00.000,51037,Charlotte,Piedmont,53,4,0
286,2020-08-10T00:00:00.000,51041,Chesterfield,Chesterfield,4370,229,80
287,2020-08-10T00:00:00.000,51043,Clarke,Lord Fairfax,71,7,0
288,2020-08-10T00:00:00.000,51045,Craig,Alleghany,17,1,0
289,2020-08-10T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1008,77,12
290,2020-08-10T00:00:00.000,51049,Cumberland,Piedmont,76,8,0
291,2020-08-10T00:00:00.000,51051,Dickenson,Cumberland Plateau,43,4,1
292,2020-08-10T00:00:00.000,51053,Dinwiddie,Crater,221,31,7
293,2020-08-10T00:00:00.000,51057,Essex,Three Rivers,103,7,1
294,2020-08-10T00:00:00.000,51059,Fairfax,Fairfax,16445,1939,529
295,2020-08-10T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,620,35,9
296,2020-08-10T00:00:00.000,51063,Floyd,New River,75,3,2
297,2020-08-10T00:00:00.000,51065,Fluvanna,Thomas Jefferson,193,33,9
298,2020-08-10T00:00:00.000,51067,Franklin County,West Piedmont,175,7,1
299,2020-08-10T00:00:00.000,51069,Frederick,Lord Fairfax,681,51,9
300,2020-08-10T00:00:00.000,51071,Giles,New River,24,2,0
301,2020-08-10T00:00:00.000,51073,Gloucester,Three Rivers,161,13,2
302,2020-08-10T00:00:00.000,51075,Goochland,Chickahominy,164,25,7
303,2020-08-10T00:00:00.000,51077,Grayson,Mount Rogers,157,12,5
304,2020-08-10T00:00:00.000,51079,Greene,Thomas Jefferson,166,8,2
305,2020-08-10T00:00:00.000,51081,Greensville,Crater,495,27,11
306,2020-08-10T00:00:00.000,51083,Halifax,Southside,156,5,1
307,2020-08-10T00:00:00.000,51085,Hanover,Chickahominy,653,81,32
308,2020-08-10T00:00:00.000,51087,Henrico,Henrico,3904,336,185
309,2020-08-10T00:00:00.000,51089,Henry,West Piedmont,591,66,7
310,2020-08-10T00:00:00.000,51091,Highland,Central Shenandoah,6,0,0
311,2020-08-10T00:00:00.000,51093,Isle of Wight,Western Tidewater,387,20,9
312,2020-08-10T00:00:00.000,51095,James City,Peninsula,617,59,16
313,2020-08-10T00:00:00.000,51097,King and Queen,Three Rivers,42,4,1
314,2020-08-10T00:00:00.000,51099,King George,Rappahannock,145,18,4
315,2020-08-10T00:00:00.000,51101,King William,Three Rivers,90,7,2
316,2020-08-10T00:00:00.000,51103,Lancaster,Three Rivers,40,2,0
317,2020-08-10T00:00:00.000,51105,Lee,Lenowisco,121,9,1
318,2020-08-10T00:00:00.000,51107,Loudoun,Loudoun,5306,349,115
319,2020-08-10T00:00:00.000,51109,Louisa,Thomas Jefferson,183,22,2
320,2020-08-10T00:00:00.000,51111,Lunenburg,Piedmont,62,4,1
321,2020-08-10T00:00:00.000,51113,Madison,Rappahannock Rapidan,69,5,1
322,2020-08-10T00:00:00.000,51115,Mathews,Three Rivers,18,2,0
323,2020-08-10T00:00:00.000,51117,Mecklenburg,Southside,446,38,32
324,2020-08-10T00:00:00.000,51119,Middlesex,Three Rivers,42,3,1
325,2020-08-10T00:00:00.000,51121,Montgomery,New River,305,16,3
326,2020-08-10T00:00:00.000,51125,Nelson,Thomas Jefferson,49,1,0
327,2020-08-10T00:00:00.000,51127,New Kent,Chickahominy,129,11,1
328,2020-08-10T00:00:00.000,51131,Northampton,Eastern Shore,296,48,29
329,2020-08-10T00:00:00.000,51133,Northumberland,Three Rivers,74,3,2
330,2020-08-10T00:00:00.000,51135,Nottoway,Piedmont,182,43,13
331,2020-08-10T00:00:00.000,51137,Orange,Rappahannock Rapidan,231,17,3
332,2020-08-10T00:00:00.000,51139,Page,Lord Fairfax,346,37,25
333,2020-08-10T00:00:00.000,51141,Patrick,West Piedmont,158,33,4
334,2020-08-10T00:00:00.000,51143,Pittsylvania,Pittsylvania-Danville,493,31,2
335,2020-08-10T00:00:00.000,51145,Powhatan,Chesterfield,147,9,4
336,2020-08-10T00:00:00.000,51147,Prince Edward,Piedmont,410,29,10
337,2020-08-10T00:00:00.000,51149,Prince George,Crater,384,17,2
338,2020-08-10T00:00:00.000,51153,Prince William,Prince William,9516,802,176
339,2020-08-10T00:00:00.000,51155,Pulaski,New River,89,9,3
340,2020-08-10T00:00:00.000,51157,Rappahannock,Rappahannock Rapidan,43,4,2
341,2020-08-10T00:00:00.000,51159,Richmond County,Three Rivers,321,14,4
342,2020-08-10T00:00:00.000,51161,Roanoke County,Alleghany,496,17,4
343,2020-08-10T00:00:00.000,51163,Rockbridge,Central Shenandoah,69,3,1
344,2020-08-10T00:00:00.000,51165,Rockingham,Central Shenandoah,946,98,19
345,2020-08-10T00:00:00.000,51167,Russell,Cumberland Plateau,128,11,2
346,2020-08-10T00:00:00.000,51169,Scott,Lenowisco,102,9,3
347,2020-08-10T00:00:00.000,51171,Shenandoah,Lord Fairfax,717,74,44
348,2020-08-10T00:00:00.000,51173,Smyth,Mount Rogers,150,10,3
349,2020-08-10T00:00:00.000,51175,Southampton,Western Tidewater,267,12,13
350,2020-08-10T00:00:00.000,51177,Spotsylvania,Rappahannock,1499,95,35
351,2020-08-10T00:00:00.000,51179,Stafford,Rappahannock,1385,120,9
352,2020-08-10T00:00:00.000,51181,Surry,Crater,52,5,2
353,2020-08-10T00:00:00.000,51183,Sussex,Crater,307,24,9
354,2020-08-10T00:00:00.000,51185,Tazewell,Cumberland Plateau,119,8,0
355,2020-08-10T00:00:00.000,51187,Warren,Lord Fairfax,355,22,6
356,2020-08-10T00:00:00.000,51191,Washington,Mount Rogers,233,21,5
357,2020-08-10T00:00:00.000,51193,Westmoreland,Three Rivers,211,17,3
