,report_date,health_district,number_of_cases,number_of_hospitalizations,number_of_deaths
124,2020-08-20T00:00:00.000,Norfolk,4091,244,39
125,2020-08-20T00:00:00.000,Peninsula,3313,170,47
126,2020-08-20T00:00:00.000,Piedmont,1567,125,36
127,2020-08-20T00:00:00.000,Pittsylvania-Danville,1109,85,11
128,2020-08-20T00:00:00.000,Portsmouth,2045,152,28
129,2020-08-20T00:00:00.000,Prince William,12380,1002,210
130,2020-08-20T00:00:00.000,Rappahannock,4069,322,58
131,2020-08-20T00:00:00.000,Rappahannock Rapidan,2081,142,28
132,2020-08-20T00:00:00.000,Richmond,3480,350,43
133,2020-08-20T00:00:00.000,Roanoke,1104,36,15
134,2020-08-20T00:00:00.000,Southside,905,69,37
135,2020-08-20T00:00:00.000,Thomas Jefferson,2188,157,43
136,2020-08-20T00:00:00.000,Three Rivers,1192,84,18
137,2020-08-20T00:00:00.000,Virginia Beach,5562,284,61
138,2020-08-20T00:00:00.000,Western Tidewater,2468,154,86
139,2020-08-20T00:00:00.000,West Piedmont,1369,169,26
140,2020-08-19T00:00:00.000,Alexandria,3165,287,61
141,2020-08-19T00:00:00.000,Alleghany,1013,53,18
142,2020-08-19T00:00:00.000,Arlington,3293,442,135
143,2020-08-19T00:00:00.000,Central Shenandoah,2971,229,60
144,2020-08-19T00:00:00.000,Central Virginia,1803,70,17
145,2020-08-19T00:00:00.000,Chesapeake,3358,269,41
146,2020-08-19T00:00:00.000,Chesterfield,5098,273,102
147,2020-08-19T00:00:00.000,Chickahominy,1090,135,46
148,2020-08-19T00:00:00.000,Crater,2722,234,69
149,2020-08-19T00:00:00.000,Cumberland Plateau,442,37,6
150,2020-08-19T00:00:00.000,Eastern Shore,1429,135,47
151,2020-08-19T00:00:00.000,Fairfax,17396,2007,551
152,2020-08-19T00:00:00.000,Hampton,1377,53,9
153,2020-08-19T00:00:00.000,Henrico,4202,358,187
154,2020-08-19T00:00:00.000,Lenowisco,565,51,10
155,2020-08-19T00:00:00.000,Lord Fairfax,2690,235,92
156,2020-08-19T00:00:00.000,Loudoun,5580,361,115
157,2020-08-19T00:00:00.000,Mount Rogers,1660,151,61
158,2020-08-19T00:00:00.000,New River,656,34,8
159,2020-08-19T00:00:00.000,Norfolk,4062,241,37
160,2020-08-19T00:00:00.000,Peninsula,3286,170,47
161,2020-08-19T00:00:00.000,Piedmont,1552,125,35
162,2020-08-19T00:00:00.000,Pittsylvania-Danville,1084,82,11
163,2020-08-19T00:00:00.000,Portsmouth,2024,141,25
164,2020-08-19T00:00:00.000,Prince William,12305,1000,209
165,2020-08-19T00:00:00.000,Rappahannock,4025,319,58
166,2020-08-19T00:00:00.000,Rappahannock Rapidan,2070,141,28
167,2020-08-19T00:00:00.000,Richmond,3455,348,43
168,2020-08-19T00:00:00.000,Roanoke,1085,36,15
169,2020-08-19T00:00:00.000,Southside,889,69,37
170,2020-08-19T00:00:00.000,Thomas Jefferson,2167,156,43
171,2020-08-19T00:00:00.000,Three Rivers,1187,84,18
172,2020-08-19T00:00:00.000,Virginia Beach,5522,282,60
173,2020-08-19T00:00:00.000,Western Tidewater,2457,151,84
174,2020-08-19T00:00:00.000,West Piedmont,1339,166,25
175,2020-08-18T00:00:00.000,Alexandria,3146,287,61
176,2020-08-18T00:00:00.000,Alleghany,1015,54,18
177,2020-08-18T00:00:00.000,Arlington,3264,438,135
178,2020-08-18T00:00:00.000,Central Shenandoah,2952,229,60
179,2020-08-18T00:00:00.000,Central Virginia,1774,69,17
180,2020-08-18T00:00:00.000,Chesapeake,3319,268,41
181,2020-08-18T00:00:00.000,Chesterfield,5060,270,107
182,2020-08-18T00:00:00.000,Chickahominy,1080,135,46
183,2020-08-18T00:00:00.000,Crater,2684,233,70
184,2020-08-18T00:00:00.000,Cumberland Plateau,436,35,5
185,2020-08-18T00:00:00.000,Eastern Shore,1427,135,46
186,2020-08-18T00:00:00.000,Fairfax,17319,1995,550
187,2020-08-18T00:00:00.000,Hampton,1362,53,9
188,2020-08-18T00:00:00.000,Henrico,4189,357,187
189,2020-08-18T00:00:00.000,Lenowisco,557,50,10
190,2020-08-18T00:00:00.000,Lord Fairfax,2680,234,92
191,2020-08-18T00:00:00.000,Loudoun,5552,361,115
192,2020-08-18T00:00:00.000,Mount Rogers,1611,149,61
193,2020-08-18T00:00:00.000,New River,649,33,8
194,2020-08-18T00:00:00.000,Norfolk,4032,237,34
195,2020-08-18T00:00:00.000,Peninsula,3265,170,47
196,2020-08-18T00:00:00.000,Piedmont,1556,125,35
197,2020-08-18T00:00:00.000,Pittsylvania-Danville,1068,82,11
198,2020-08-18T00:00:00.000,Portsmouth,2022,139,25
199,2020-08-18T00:00:00.000,Prince William,12252,995,208
200,2020-08-18T00:00:00.000,Rappahannock,4004,317,58
201,2020-08-18T00:00:00.000,Rappahannock Rapidan,2053,140,27
202,2020-08-18T00:00:00.000,Richmond,3425,342,42
203,2020-08-18T00:00:00.000,Roanoke,1084,32,15
204,2020-08-18T00:00:00.000,Southside,885,69,37
205,2020-08-18T00:00:00.000,Thomas Jefferson,2153,155,44
206,2020-08-18T00:00:00.000,Three Rivers,1184,82,17
207,2020-08-18T00:00:00.000,Virginia Beach,5470,268,56
208,2020-08-18T00:00:00.000,Western Tidewater,2430,151,84
209,2020-08-18T00:00:00.000,West Piedmont,1323,160,18
210,2020-08-17T00:00:00.000,Alexandria,3130,284,61
211,2020-08-17T00:00:00.000,Alleghany,1007,52,18
212,2020-08-17T00:00:00.000,Arlington,3246,437,135
213,2020-08-17T00:00:00.000,Central Shenandoah,2944,225,60
214,2020-08-17T00:00:00.000,Central Virginia,1726,68,17
215,2020-08-17T00:00:00.000,Chesapeake,3303,257,41
216,2020-08-17T00:00:00.000,Chesterfield,4997,267,106
217,2020-08-17T00:00:00.000,Chickahominy,1068,134,46
218,2020-08-17T00:00:00.000,Crater,2673,230,70
219,2020-08-17T00:00:00.000,Cumberland Plateau,424,33,5
220,2020-08-17T00:00:00.000,Eastern Shore,1426,135,46
221,2020-08-17T00:00:00.000,Fairfax,17236,1989,548
222,2020-08-17T00:00:00.000,Hampton,1349,53,9
223,2020-08-17T00:00:00.000,Henrico,4149,354,187
224,2020-08-17T00:00:00.000,Lenowisco,537,49,10
225,2020-08-17T00:00:00.000,Lord Fairfax,2659,234,92
226,2020-08-17T00:00:00.000,Loudoun,5528,361,115
227,2020-08-17T00:00:00.000,Mount Rogers,1586,147,59
228,2020-08-17T00:00:00.000,New River,638,33,8
229,2020-08-17T00:00:00.000,Norfolk,4002,234,34
230,2020-08-17T00:00:00.000,Peninsula,3237,170,47
231,2020-08-17T00:00:00.000,Piedmont,1549,125,35
232,2020-08-17T00:00:00.000,Pittsylvania-Danville,1048,82,11
233,2020-08-17T00:00:00.000,Portsmouth,1995,137,25
234,2020-08-17T00:00:00.000,Prince William,12178,990,207
235,2020-08-17T00:00:00.000,Rappahannock,3953,316,58
236,2020-08-17T00:00:00.000,Rappahannock Rapidan,2041,139,27
237,2020-08-17T00:00:00.000,Richmond,3404,336,42
238,2020-08-17T00:00:00.000,Roanoke,1082,31,15
239,2020-08-17T00:00:00.000,Southside,877,69,36
240,2020-08-17T00:00:00.000,Thomas Jefferson,2134,152,44
241,2020-08-17T00:00:00.000,Three Rivers,1184,80,17
242,2020-08-17T00:00:00.000,Virginia Beach,5444,267,55
243,2020-08-17T00:00:00.000,Western Tidewater,2396,142,81
244,2020-08-17T00:00:00.000,West Piedmont,1271,155,18
245,2020-08-16T00:00:00.000,Alexandria,3104,284,61
246,2020-08-16T00:00:00.000,Alleghany,991,51,18
247,2020-08-16T00:00:00.000,Arlington,3229,437,135
248,2020-08-16T00:00:00.000,Central Shenandoah,2921,221,60
249,2020-08-16T00:00:00.000,Central Virginia,1723,68,17
250,2020-08-16T00:00:00.000,Chesapeake,3258,257,41
251,2020-08-16T00:00:00.000,Chesterfield,4994,267,106
252,2020-08-16T00:00:00.000,Chickahominy,1062,133,46
253,2020-08-16T00:00:00.000,Crater,2651,228,70
254,2020-08-16T00:00:00.000,Cumberland Plateau,417,33,5
255,2020-08-16T00:00:00.000,Eastern Shore,1422,135,46
256,2020-08-16T00:00:00.000,Fairfax,17160,1988,546
257,2020-08-16T00:00:00.000,Hampton,1337,53,9
258,2020-08-16T00:00:00.000,Henrico,4109,352,187
259,2020-08-16T00:00:00.000,Lenowisco,527,49,10
260,2020-08-16T00:00:00.000,Lord Fairfax,2655,232,92
261,2020-08-16T00:00:00.000,Loudoun,5511,360,115
262,2020-08-16T00:00:00.000,Mount Rogers,1559,143,58
263,2020-08-16T00:00:00.000,New River,629,33,8
264,2020-08-16T00:00:00.000,Norfolk,3982,234,34
265,2020-08-16T00:00:00.000,Peninsula,3208,170,47
266,2020-08-16T00:00:00.000,Piedmont,1539,125,35
267,2020-08-16T00:00:00.000,Pittsylvania-Danville,1032,82,10
268,2020-08-16T00:00:00.000,Portsmouth,1965,137,25
269,2020-08-16T00:00:00.000,Prince William,12135,990,207
270,2020-08-16T00:00:00.000,Rappahannock,3926,314,58
271,2020-08-16T00:00:00.000,Rappahannock Rapidan,2030,139,27
272,2020-08-16T00:00:00.000,Richmond,3354,332,42
273,2020-08-16T00:00:00.000,Roanoke,1064,30,15
274,2020-08-16T00:00:00.000,Southside,875,69,36
275,2020-08-16T00:00:00.000,Thomas Jefferson,2116,152,44
276,2020-08-16T00:00:00.000,Three Rivers,1169,78,17
277,2020-08-16T00:00:00.000,Virginia Beach,5394,266,55
278,2020-08-16T00:00:00.000,Western Tidewater,2369,140,81
279,2020-08-16T00:00:00.000,West Piedmont,1270,155,18
280,2020-08-15T00:00:00.000,Alexandria,3082,283,61
281,2020-08-15T00:00:00.000,Alleghany,991,51,18
282,2020-08-15T00:00:00.000,Arlington,3196,437,135
283,2020-08-15T00:00:00.000,Central Shenandoah,2896,221,60
284,2020-08-15T00:00:00.000,Central Virginia,1668,66,17
285,2020-08-15T00:00:00.000,Chesapeake,3197,253,41
286,2020-08-15T00:00:00.000,Chesterfield,4962,267,106
287,2020-08-15T00:00:00.000,Chickahominy,1054,133,46
288,2020-08-15T00:00:00.000,Crater,2633,228,70
289,2020-08-15T00:00:00.000,Cumberland Plateau,410,33,5
290,2020-08-15T00:00:00.000,Eastern Shore,1418,135,46
291,2020-08-15T00:00:00.000,Fairfax,17042,1987,546
292,2020-08-15T00:00:00.000,Hampton,1321,53,9
293,2020-08-15T00:00:00.000,Henrico,4068,351,187
294,2020-08-15T00:00:00.000,Lenowisco,510,48,10
295,2020-08-15T00:00:00.000,Lord Fairfax,2639,231,92
296,2020-08-15T00:00:00.000,Loudoun,5482,360,115
297,2020-08-15T00:00:00.000,Mount Rogers,1529,138,58
298,2020-08-15T00:00:00.000,New River,617,33,8
299,2020-08-15T00:00:00.000,Norfolk,3944,229,34
300,2020-08-15T00:00:00.000,Peninsula,3175,170,47
301,2020-08-15T00:00:00.000,Piedmont,1533,125,35
302,2020-08-15T00:00:00.000,Pittsylvania-Danville,1011,81,10
303,2020-08-15T00:00:00.000,Portsmouth,1964,137,25
304,2020-08-15T00:00:00.000,Prince William,12050,988,207
305,2020-08-15T00:00:00.000,Rappahannock,3892,313,58
306,2020-08-15T00:00:00.000,Rappahannock Rapidan,2015,139,27
307,2020-08-15T00:00:00.000,Richmond,3339,327,42
308,2020-08-15T00:00:00.000,Roanoke,1056,30,15
309,2020-08-15T00:00:00.000,Southside,872,69,36
310,2020-08-15T00:00:00.000,Thomas Jefferson,2089,150,44
311,2020-08-15T00:00:00.000,Three Rivers,1167,77,17
312,2020-08-15T00:00:00.000,Virginia Beach,5322,265,55
313,2020-08-15T00:00:00.000,Western Tidewater,2336,138,81
314,2020-08-15T00:00:00.000,West Piedmont,1270,155,18
315,2020-08-14T00:00:00.000,Alexandria,3050,282,61
316,2020-08-14T00:00:00.000,Alleghany,991,49,18
317,2020-08-14T00:00:00.000,Arlington,3176,437,135
318,2020-08-14T00:00:00.000,Central Shenandoah,2874,221,60
319,2020-08-14T00:00:00.000,Central Virginia,1624,66,16
320,2020-08-14T00:00:00.000,Chesapeake,3158,250,41
321,2020-08-14T00:00:00.000,Chesterfield,4905,267,106
322,2020-08-14T00:00:00.000,Chickahominy,1046,133,46
323,2020-08-14T00:00:00.000,Crater,2601,226,70
324,2020-08-14T00:00:00.000,Cumberland Plateau,399,31,5
325,2020-08-14T00:00:00.000,Eastern Shore,1414,133,46
326,2020-08-14T00:00:00.000,Fairfax,16972,1976,544
327,2020-08-14T00:00:00.000,Hampton,1309,52,7
328,2020-08-14T00:00:00.000,Henrico,4042,350,187
329,2020-08-14T00:00:00.000,Lenowisco,482,46,9
330,2020-08-14T00:00:00.000,Lord Fairfax,2624,231,90
331,2020-08-14T00:00:00.000,Loudoun,5441,358,115
332,2020-08-14T00:00:00.000,Mount Rogers,1506,136,58
333,2020-08-14T00:00:00.000,New River,607,33,8
334,2020-08-14T00:00:00.000,Norfolk,3895,223,33
335,2020-08-14T00:00:00.000,Peninsula,3138,170,47
336,2020-08-14T00:00:00.000,Piedmont,1516,125,35
337,2020-08-14T00:00:00.000,Pittsylvania-Danville,994,80,10
338,2020-08-14T00:00:00.000,Portsmouth,1952,134,25
339,2020-08-14T00:00:00.000,Prince William,11992,987,207
340,2020-08-14T00:00:00.000,Rappahannock,3848,313,58
341,2020-08-14T00:00:00.000,Rappahannock Rapidan,2007,139,27
342,2020-08-14T00:00:00.000,Richmond,3308,327,41
343,2020-08-14T00:00:00.000,Roanoke,1051,29,15
344,2020-08-14T00:00:00.000,Southside,865,69,36
345,2020-08-14T00:00:00.000,Thomas Jefferson,2067,149,44
346,2020-08-14T00:00:00.000,Three Rivers,1155,77,17
347,2020-08-14T00:00:00.000,Virginia Beach,5277,261,55
348,2020-08-14T00:00:00.000,Western Tidewater,2301,137,81
349,2020-08-14T00:00:00.000,West Piedmont,1251,153,17
350,2020-08-13T00:00:00.000,Alexandria,3020,281,60
351,2020-08-13T00:00:00.000,Alleghany,980,49,18
352,2020-08-13T00:00:00.000,Arlington,3134,437,135
353,2020-08-13T00:00:00.000,Central Shenandoah,2857,219,60
354,2020-08-13T00:00:00.000,Central Virginia,1574,66,16
355,2020-08-13T00:00:00.000,Chesapeake,3082,247,41
356,2020-08-13T00:00:00.000,Chesterfield,4872,267,106
357,2020-08-13T00:00:00.000,Chickahominy,1030,133,46
358,2020-08-13T00:00:00.000,Crater,2542,226,70
359,2020-08-13T00:00:00.000,Cumberland Plateau,392,30,4
360,2020-08-13T00:00:00.000,Eastern Shore,1408,132,46
361,2020-08-13T00:00:00.000,Fairfax,16858,1975,543
362,2020-08-13T00:00:00.000,Hampton,1291,52,7
363,2020-08-13T00:00:00.000,Henrico,3999,347,187
364,2020-08-13T00:00:00.000,Lenowisco,469,43,8
365,2020-08-13T00:00:00.000,Lord Fairfax,2605,230,90
366,2020-08-13T00:00:00.000,Loudoun,5403,356,115
367,2020-08-13T00:00:00.000,Mount Rogers,1481,133,56
368,2020-08-13T00:00:00.000,New River,599,32,8
369,2020-08-13T00:00:00.000,Norfolk,3858,215,33
370,2020-08-13T00:00:00.000,Peninsula,3079,170,47
371,2020-08-13T00:00:00.000,Piedmont,1503,125,35
372,2020-08-13T00:00:00.000,Pittsylvania-Danville,960,78,10
373,2020-08-13T00:00:00.000,Portsmouth,1907,133,25
374,2020-08-13T00:00:00.000,Prince William,11885,986,207
375,2020-08-13T00:00:00.000,Rappahannock,3816,307,58
376,2020-08-13T00:00:00.000,Rappahannock Rapidan,1994,139,27
377,2020-08-13T00:00:00.000,Richmond,3280,321,41
378,2020-08-13T00:00:00.000,Roanoke,1041,27,15
379,2020-08-13T00:00:00.000,Southside,849,69,36
380,2020-08-13T00:00:00.000,Thomas Jefferson,2047,148,44
381,2020-08-13T00:00:00.000,Three Rivers,1141,76,17
382,2020-08-13T00:00:00.000,Virginia Beach,5204,259,54
383,2020-08-13T00:00:00.000,Western Tidewater,2245,135,81
384,2020-08-13T00:00:00.000,West Piedmont,1217,149,17
385,2020-08-12T00:00:00.000,Alexandria,3014,281,60
386,2020-08-12T00:00:00.000,Alleghany,973,49,18
387,2020-08-12T00:00:00.000,Arlington,3118,437,135
388,2020-08-12T00:00:00.000,Central Shenandoah,2828,218,59
389,2020-08-12T00:00:00.000,Central Virginia,1513,65,16
390,2020-08-12T00:00:00.000,Chesapeake,3008,239,38
391,2020-08-12T00:00:00.000,Chesterfield,4829,267,106
392,2020-08-12T00:00:00.000,Chickahominy,1009,133,46
393,2020-08-12T00:00:00.000,Crater,2526,223,70
394,2020-08-12T00:00:00.000,Cumberland Plateau,386,29,4
395,2020-08-12T00:00:00.000,Eastern Shore,1404,130,46
396,2020-08-12T00:00:00.000,Fairfax,16795,1973,542
397,2020-08-12T00:00:00.000,Hampton,1273,52,7
398,2020-08-12T00:00:00.000,Henrico,3968,344,186
399,2020-08-12T00:00:00.000,Lenowisco,443,43,7
400,2020-08-12T00:00:00.000,Lord Fairfax,2589,229,90
401,2020-08-12T00:00:00.000,Loudoun,5372,353,115
402,2020-08-12T00:00:00.000,Mount Rogers,1463,132,55
403,2020-08-12T00:00:00.000,New River,577,33,8
404,2020-08-12T00:00:00.000,Norfolk,3802,208,33
405,2020-08-12T00:00:00.000,Peninsula,3040,169,46
406,2020-08-12T00:00:00.000,Piedmont,1496,125,36
407,2020-08-12T00:00:00.000,Pittsylvania-Danville,935,77,9
408,2020-08-12T00:00:00.000,Portsmouth,1855,133,25
409,2020-08-12T00:00:00.000,Prince William,11793,978,206
410,2020-08-12T00:00:00.000,Rappahannock,3745,305,57
411,2020-08-12T00:00:00.000,Rappahannock Rapidan,1981,139,27
412,2020-08-12T00:00:00.000,Richmond,3248,315,41
413,2020-08-12T00:00:00.000,Roanoke,1036,27,15
414,2020-08-12T00:00:00.000,Southside,845,69,36
415,2020-08-12T00:00:00.000,Thomas Jefferson,2020,145,44
416,2020-08-12T00:00:00.000,Three Rivers,1123,75,17
417,2020-08-12T00:00:00.000,Virginia Beach,5139,258,54
418,2020-08-12T00:00:00.000,Western Tidewater,2208,134,81
419,2020-08-12T00:00:00.000,West Piedmont,1167,145,17
420,2020-08-11T00:00:00.000,Alexandria,2995,281,60
421,2020-08-11T00:00:00.000,Alleghany,968,49,18
422,2020-08-11T00:00:00.000,Arlington,3105,437,135
423,2020-08-11T00:00:00.000,Central Shenandoah,2812,215,59
424,2020-08-11T00:00:00.000,Central Virginia,1500,64,16
425,2020-08-11T00:00:00.000,Chesapeake,2958,238,38
426,2020-08-11T00:00:00.000,Chesterfield,4788,263,105
427,2020-08-11T00:00:00.000,Chickahominy,1002,133,45
428,2020-08-11T00:00:00.000,Crater,2475,220,70
429,2020-08-11T00:00:00.000,Cumberland Plateau,380,28,4
430,2020-08-11T00:00:00.000,Eastern Shore,1402,128,45
431,2020-08-11T00:00:00.000,Fairfax,16695,1961,542
432,2020-08-11T00:00:00.000,Hampton,1257,51,7
433,2020-08-11T00:00:00.000,Henrico,3948,336,186
434,2020-08-11T00:00:00.000,Lenowisco,425,42,7
435,2020-08-11T00:00:00.000,Lord Fairfax,2583,226,90
436,2020-08-11T00:00:00.000,Loudoun,5346,352,115
437,2020-08-11T00:00:00.000,Mount Rogers,1446,128,55
438,2020-08-11T00:00:00.000,New River,556,33,8
439,2020-08-11T00:00:00.000,Norfolk,3787,201,32
440,2020-08-11T00:00:00.000,Peninsula,3019,168,46
441,2020-08-11T00:00:00.000,Piedmont,1490,124,36
442,2020-08-11T00:00:00.000,Pittsylvania-Danville,922,77,9
443,2020-08-11T00:00:00.000,Portsmouth,1833,133,25
444,2020-08-11T00:00:00.000,Prince William,11748,977,205
445,2020-08-11T00:00:00.000,Rappahannock,3690,302,57
446,2020-08-11T00:00:00.000,Rappahannock Rapidan,1979,139,27
447,2020-08-11T00:00:00.000,Richmond,3229,309,41
448,2020-08-11T00:00:00.000,Roanoke,1032,26,15
449,2020-08-11T00:00:00.000,Southside,840,68,35
450,2020-08-11T00:00:00.000,Thomas Jefferson,1997,145,44
451,2020-08-11T00:00:00.000,Three Rivers,1115,75,17
